"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"1584","copy","bedroom",3,0,20,1,36,1.962,19,0.527777777777778,1,0,0,1.018,"skip",0,NA,5.024,"destroy",0,7.834,"11.686"
"1584","bleach","ruin",10,1,33,1,35,2.337,10,0.277777777777778,0,0,1,1.784,"",NA,NA,NA,"SKIP",0,5.728,"6.881"
"1584","grip","beach",12,1,27,1,32,2.864,5,0.138888888888889,0,0,1,1.058,"",NA,NA,NA,"SKIP",0,7.287,"8.676"
"1584","fee","chowder",3,0,7,1,30,2.066,12,0.333333333333333,0,0,1,1.77,"",NA,NA,NA,"SKIP",0,6.288,"7.462"
"1584","biology","temper",2,0,22,1,33,1.976,11,0.305555555555556,0,0,1,1.791,"",NA,NA,NA,"SKIP",0,8.608,"9.893"
"1584","calf","annoy",2,0,5,1,35,2.247,16,0.444444444444444,0,0,1,1.861,"",NA,NA,NA,"SKIP",0,20.408,"22.063"
"1584","caring","skirt",1,0,28,1,31,1.991,35,0.972222222222222,1,0,0,2.29,"skip",0,NA,11.132,"SKIP",0,9.397,"12.038"
"1584","prison","loaf",3,0,34,1,33,2.73,29,0.805555555555556,1,0,0,3.134,"skip",0,NA,6.474,"laughter",0,7.145,"10.74"
"1584","need","faucet",11,1,29,1,39,2.218,14,0.388888888888889,0,0,1,1.163,"",NA,NA,NA,"SKIP",0,14.43,"16.059"
"1584","pork","emperor",10,1,23,1,32,2.276,33,0.916666666666667,1,0,0,2.624,"emperor",1,NA,4.31,"emperor",1,2.735,"7.462"
"1584","link","crisis",12,1,11,1,31,2.126,23,0.638888888888889,1,0,0,0.99,"destruction",0,NA,5.433,"destruction",0,4.215,"14.292"
"1584","nerve","bumper",11,1,36,1,30,2.401,4,0.111111111111111,0,0,1,1.313,"",NA,NA,NA,"SKIP",0,17.87,"19.633"
"1584","process","joker",10,1,25,1,32,3.267,32,0.888888888888889,1,0,0,1.451,"skip",0,NA,5.01,"SKIP",0,11.745,"12.553"
"1584","rock","milk",10,1,35,1,38,2.621,3,0.0833333333333333,0,0,1,4.598,"",NA,NA,NA,"SKIP",0,11.175,"12.31"
"1584","knock","otter",12,1,4,1,32,2.206,30,0.833333333333333,1,0,0,1.8,"wood",0,NA,4.079,"door",0,4.365,"6.445"
"1584","want","ascent",10,1,3,1,34,2.78,31,0.861111111111111,1,0,0,1.319,"skip",0,NA,10.729,"blade",0,12.448,"14.38"
"1584","climax","saucer",11,1,21,1,32,1.994,6,0.166666666666667,0,0,1,1.039,"",NA,NA,NA,"SKIP",0,9.016,"9.953"
"1584","bias","sirloin",1,0,15,1,34,2.459,22,0.611111111111111,1,0,0,1.142,"skip",0,NA,2.778,"SKIP",0,25.483,"26.814"
"1584","pea","bathtub",12,1,17,1,39,2.409,13,0.361111111111111,0,0,1,1.351,"",NA,NA,NA,"bathtub",1,2.515,"5.743"
"1584","replace","roach",11,1,6,1,34,2.299,9,0.25,0,0,1,2.929,"",NA,NA,NA,"SKIP",0,10.947,"11.715"
"1584","smother","surgery",3,0,14,1,30,1.857,21,0.583333333333333,1,0,0,1.002,"surgery",1,NA,6.192,"surgery",1,5.229,"7.436"
"1584","bacon","feud",3,0,31,1,36,2.541,26,0.722222222222222,1,0,0,2.896,"need",0,NA,7.253,"emperor",0,2.537,"6.442"
"1584","glue","force",11,1,9,1,29,2.334,28,0.777777777777778,1,0,0,3.275,"hold",0,NA,3.902,"hold",0,2.624,"4.45"
"1584","bullet","walkway",11,1,1,1,38,2.34,8,0.222222222222222,0,0,1,0.949,"",NA,NA,NA,"SKIP",0,10.516,"11.93"
"1584","chicken","beet",1,0,18,1,31,2.68,34,0.944444444444444,1,0,0,3.916,"afoot",0,NA,4.439,"SKIP",0,9.378,"11.438"
"1584","find","clown",2,0,10,1,32,4.224,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA,"SKIP",0,15.515,"16.747"
"1636","prison","loaf",3,0,15,1,90,3.336,17,0.472222222222222,1,0,0,0.986,"loaf",1,NA,5.281,"loaf",1,10.511,"13.366"
"1636","bleach","ruin",10,1,19,1,100,2.247,33,0.916666666666667,0,0,1,0.898,"",NA,NA,NA,"ruin",1,14.839,"16.414"
"1636","rock","milk",10,1,14,1,100,2.403,20,0.555555555555556,0,0,1,0.922,"",NA,NA,NA,"milk",1,6.448,"12.967"
"1636","caring","skirt",1,0,22,1,75,5.035,2,0.0555555555555556,1,0,0,17.519,"skirt",1,NA,21.735,"skirt",1,8.184,"9.841"
"1636","biology","temper",2,0,11,1,75,8.411,1,0.0277777777777778,1,0,0,-99,"temper",1,NA,17.001,"temper",1,12.29,"14.125"
"1636","remind","foam",2,0,5,1,75,3.911,36,1,1,0,0,1.314,"foam",1,NA,11.724,"foam",1,12.057,"13.818"
"1636","find","clown",2,0,33,1,80,3,14,0.388888888888889,1,0,0,0.925,"clown",1,NA,14.135,"clown",1,4.909,"6.658"
"1636","bullet","walkway",11,1,28,1,100,2.138,29,0.805555555555556,0,0,1,1.026,"",NA,NA,NA,"walkway",1,4.227,"11.581"
"1636","smother","surgery",3,0,4,1,80,4.245,22,0.611111111111111,1,0,0,1.227,"surgery",1,NA,11.567,"surgery",1,6.558,"8.707"
"1636","climax","saucer",11,1,30,1,100,3.029,16,0.444444444444444,0,0,1,0.995,"",NA,NA,NA,"saucer",1,12.275,"14.81"
"1636","glue","force",11,1,16,1,100,3.565,4,0.111111111111111,0,0,1,1.347,"",NA,NA,NA,"force",1,7.552,"9.225"
"1636","pea","bathtub",12,1,7,1,100,2.146,35,0.972222222222222,0,0,1,1.208,"",NA,NA,NA,"bathtub",1,8.79,"11.131"
"1636","calf","annoy",2,0,35,1,80,2.867,28,0.777777777777778,1,0,0,0.764,"annoy",1,NA,18.874,"annoy",1,7.77,"9.919"
"1636","want","ascent",10,1,25,1,100,2.516,18,0.5,0,0,1,1.044,"",NA,NA,NA,"ascent",1,5.721,"9.293"
"1636","fee","chowder",3,0,8,1,85,6.131,21,0.583333333333333,1,0,0,1.224,"chowder",1,NA,10.518,"chowder",1,3.131,"19.819"
"1636","need","faucet",11,1,26,1,100,2.453,12,0.333333333333333,0,0,1,0.962,"",NA,NA,NA,"faucet",1,15.153,"17.614"
"1636","bacon","feud",3,0,27,1,70,3.376,6,0.166666666666667,1,0,0,1.903,"feud",1,NA,12.166,"feud",1,17.97,"20.541"
"1636","replace","roach",11,1,23,1,100,2.755,25,0.694444444444444,0,0,1,0.837,"",NA,NA,NA,"roach",1,15.109,"17.16"
"1636","date","laugh",12,1,18,1,100,2.49,7,0.194444444444444,0,0,1,1.36,"",NA,NA,NA,"laugh",1,2.851,"6.42"
"1636","mill","feast",12,1,3,1,100,2.638,30,0.833333333333333,0,0,1,6.148,"",NA,NA,NA,"feast",1,1.335,"12.141"
"1636","port","cinema",2,0,17,1,85,4.039,11,0.305555555555556,1,0,0,0.938,"cinema",1,NA,18.997,"cinema",1,17.651,"19.856"
"1636","chicken","beet",1,0,6,1,80,3.823,5,0.138888888888889,1,0,0,4.076,"beet",1,NA,5.332,"beet",1,12.187,"13.701"
"1636","plant","worm",1,0,21,1,85,4.346,13,0.361111111111111,1,0,0,1.034,"worm",1,NA,10.397,"worm",1,7.253,"8.797"
"1636","grip","beach",12,1,13,1,100,2.412,34,0.944444444444444,0,0,1,0.928,"",NA,NA,NA,"beach",1,22.945,"24.947"
"1636","capital","figure",3,0,10,1,75,7.281,8,0.222222222222222,1,0,0,1.305,"figure",1,NA,9.134,"figure",1,1.788,"9.001"
"1636","link","crisis",12,1,29,1,100,2.153,27,0.75,0,0,1,0.979,"",NA,NA,NA,"crisis",1,27.019,"29.346"
"1636","visit","glove",2,0,36,1,70,3.166,23,0.638888888888889,1,0,0,1.016,"glove",1,NA,11.565,"glove",1,14.984,"16.586"
"1636","shrink","mafia",10,1,34,1,100,2.596,26,0.722222222222222,0,0,1,1.094,"",NA,NA,NA,"mafia",1,2.189,"3.927"
"1636","fan","feature",1,0,20,1,75,3.293,19,0.527777777777778,1,0,0,1.185,"feature",1,NA,13.221,"feature",1,4.614,"6.726"
"1636","anger","decay",1,0,31,1,80,3.213,31,0.861111111111111,1,0,0,1.023,"decay",1,NA,15.994,"decay",1,4.205,"6.389"
"1636","copy","bedroom",3,0,24,1,75,3.463,24,0.666666666666667,1,0,0,0.867,"bedroom",1,NA,12.989,"bedroom",1,8.953,"11.465"
"1636","process","joker",10,1,12,1,100,2.73,32,0.888888888888889,0,0,1,0.972,"",NA,NA,NA,"joker",1,12.127,"13.757"
"1636","bias","sirloin",1,0,1,1,80,3.42,9,0.25,1,0,0,0.939,"sirloin",1,NA,14.322,"sirloin",1,30.617,"32.872"
"1636","pork","emperor",10,1,32,1,100,2.269,10,0.277777777777778,0,0,1,1.208,"",NA,NA,NA,"emperor",1,15.735,"19.49"
"1636","nerve","bumper",11,1,2,1,100,2.788,3,0.0833333333333333,0,0,1,1.266,"",NA,NA,NA,"bumper",1,30.901,"32.78"
"1636","knock","otter",12,1,9,1,100,2.302,15,0.416666666666667,0,0,1,0.955,"",NA,NA,NA,"otter",1,18.424,"19.973"
"1700","fee","chowder",3,0,22,1,18,1.651,12,0.333333333333333,1,0,0,0.89,"chowder",1,NA,4.875,"clown",0,16.208,"17.538"
"1700","need","faucet",11,1,27,1,35,2.638,5,0.138888888888889,0,0,1,1.367,"",NA,NA,NA,"ankle",0,3.68,"4.949"
"1700","caring","skirt",1,0,25,1,66,2.253,22,0.611111111111111,1,0,0,1.366,"skirt",1,NA,3.746,"skirt",1,1.693,"2.896"
"1700","replace","roach",11,1,28,1,32,1.446,34,0.944444444444444,0,0,1,0.884,"",NA,NA,NA,"retainer",0,5.491,"9.483"
"1700","pea","bathtub",12,1,11,1,35,1.616,7,0.194444444444444,0,0,1,1.001,"",NA,NA,NA,"bathtub",1,3.22,"6.184"
"1700","date","laugh",12,1,13,1,42,1.266,18,0.5,0,0,1,0.763,"",NA,NA,NA,"skip",0,5.379,"6.258"
"1700","plant","worm",1,0,3,1,61,1.659,17,0.472222222222222,1,0,0,0.983,"worm",1,NA,3.769,"worm",1,1.678,"3.078"
"1700","glue","force",11,1,8,1,61,1.71,10,0.277777777777778,0,0,1,1.233,"",NA,NA,NA,"force",1,1.291,"2.622"
"1700","anger","decay",1,0,36,1,34,1.536,29,0.805555555555556,1,0,0,1.115,"no",0,NA,18.765,"hate",0,1.673,"2.694"
"1700","bias","sirloin",1,0,19,1,20,1.708,26,0.722222222222222,1,0,0,0.947,"sirloin",1,NA,5.274,"sirloin",1,1.439,"3.293"
"1700","biology","temper",2,0,33,1,43,1.373,16,0.444444444444444,1,0,0,1.037,"temper",1,NA,5.215,"temper",1,1.404,"2.73"
"1700","port","cinema",2,0,34,1,39,1.659,11,0.305555555555556,1,0,0,1.023,"cinema",1,NA,9.425,"cinema",1,1.803,"3.323"
"1700","process","joker",10,1,12,1,30,1.605,13,0.361111111111111,0,0,1,0.96,"",NA,NA,NA,"paper",0,5.89,"6.987"
"1700","bullet","walkway",11,1,35,1,36,1.415,25,0.694444444444444,0,0,1,5.231,"",NA,NA,NA,"walkway",1,1.763,"4.827"
"1700","capital","figure",3,0,17,1,40,2.147,8,0.222222222222222,1,0,0,1.007,"figure",1,NA,4.048,"figure",1,2.173,"3.616"
"1700","visit","glove",2,0,32,1,72,1.398,35,0.972222222222222,1,0,0,1.543,"glove",1,NA,3.845,"day",0,4.084,"5.134"
"1700","climax","saucer",11,1,18,1,42,2.773,30,0.833333333333333,0,0,1,0.759,"",NA,NA,NA,"saucer",1,3.886,"5.291"
"1700","grip","beach",12,1,10,1,33,3.124,31,0.861111111111111,0,0,1,0.801,"",NA,NA,NA,"beach",1,2.417,"3.729"
"1700","remind","foam",2,0,7,1,19,2.107,36,1,0,0,1,1.042,"",NA,NA,NA,"skip",0,3.871,"5.424"
"1700","bacon","feud",3,0,24,1,65,1.353,15,0.416666666666667,1,0,0,0.899,"feud",1,NA,4.946,"feud",1,1.278,"2.557"
"1700","want","ascent",10,1,23,1,27,1.973,20,0.555555555555556,0,0,1,0.822,"",NA,NA,NA,"skip",0,1.844,"3.103"
"1700","copy","bedroom",3,0,31,1,35,1.811,23,0.638888888888889,1,0,0,0.937,"bedroom",1,NA,5.397,"bedroom",1,1.871,"3.944"
"1700","rock","milk",10,1,14,1,43,1.557,28,0.777777777777778,0,0,1,1.029,"",NA,NA,NA,"milk",1,1.261,"2.559"
"1700","fan","feature",1,0,5,1,69,2.701,4,0.111111111111111,1,0,0,2.407,"feature",1,NA,4.643,"feature",1,1.319,"2.746"
"1700","prison","loaf",3,0,16,1,36,4.187,2,0.0555555555555556,1,0,0,18.676,"loaf",1,NA,4.028,"loaf",1,3.005,"4.357"
"1700","shrink","mafia",10,1,21,1,59,1.489,27,0.75,0,0,1,0.72,"",NA,NA,NA,"mafia",1,1.81,"3.286"
"1700","bleach","ruin",10,1,1,1,60,6.302,1,0.0277777777777778,1,0,0,-99,"ruin",1,NA,3.638,"ruin",1,1.204,"2.619"
"1700","smother","surgery",3,0,2,1,59,1.595,3,0.0833333333333333,1,0,0,3.114,"surgery",1,NA,4.628,"skip",0,7.547,"8.837"
"1700","pork","emperor",10,1,6,1,57,1.383,21,0.583333333333333,0,0,1,2.939,"",NA,NA,NA,"skip",0,2.307,"3.808"
"1700","link","crisis",12,1,29,1,22,2.507,19,0.527777777777778,0,0,1,0.877,"",NA,NA,NA,"crisis",1,1.825,"3.588"
"1700","calf","annoy",2,0,9,1,22,1.693,32,0.888888888888889,1,0,0,0.9,"annoy",1,NA,3.451,"annoy",1,1.111,"5.029"
"1700","knock","otter",12,1,30,1,26,2.675,24,0.666666666666667,0,0,1,1.862,"",NA,NA,NA,"otter",1,1.829,"2.908"
"1700","chicken","beet",1,0,26,1,59,1.625,33,0.916666666666667,1,0,0,1.369,"beet",1,NA,4.007,"beet",1,1.44,"2.56"
"1700","mill","feast",12,1,4,1,28,1.518,6,0.166666666666667,0,0,1,1.257,"",NA,NA,NA,"run",0,3.886,"4.984"
"1700","nerve","bumper",11,1,20,1,41,2.044,14,0.388888888888889,0,0,1,0.979,"",NA,NA,NA,"bumper",1,3.537,"7.045"
"1700","find","clown",2,0,15,1,23,1.395,9,0.25,1,0,0,1.331,"clown",1,NA,4.845,"skip",0,1.696,"2.919"
"1804","climax","saucer",11,1,30,1,4,1.821,13,0.361111111111111,1,0,0,0.909,"nnnnn",0,NA,4.501,"nnnn",0,4.157,"5.587"
"1804","find","clown",2,0,13,1,87,4.027,11,0.305555555555556,1,0,0,1.695,"clown",1,NA,20.741,"clown",1,3.832,"5.764"
"1804","remind","foam",2,0,14,1,16,1.997,23,0.638888888888889,1,0,0,1.079,"nnn",0,NA,15.053,"foam",1,8.103,"9.936"
"1804","pea","bathtub",12,1,27,1,8,2.111,20,0.555555555555556,1,0,0,1.173,"bathtub",1,NA,21.258,"bathtub",1,5.434,"12.262"
"1804","chicken","beet",1,0,25,1,55,3.856,30,0.833333333333333,0,0,1,1.254,"",NA,NA,NA,"beet",1,6.397,"8.261"
"1804","capital","figure",3,0,32,1,22,2.522,26,0.722222222222222,0,0,1,2.892,"",NA,NA,NA,"nnn",0,3.95,"5.075"
"1804","fan","feature",1,0,8,1,55,1.834,35,0.972222222222222,0,0,1,5.63,"",NA,NA,NA,"feature",1,8.107,"10.595"
"1804","prison","loaf",3,0,19,1,16,1.857,28,0.777777777777778,0,0,1,1.203,"",NA,NA,NA,"nnnn",0,10.626,"12.99"
"1804","nerve","bumper",11,1,18,1,15,1.942,6,0.166666666666667,1,0,0,1.718,"nnnn",0,NA,8.285,"bumper",1,4.851,"7.818"
"1804","mill","feast",12,1,9,1,24,2.045,8,0.222222222222222,1,0,0,1.663,"nnn",0,NA,18.465,"fest",0,5.332,"7.222"
"1804","bacon","feud",3,0,23,1,99,2.509,18,0.5,0,0,1,0.846,"",NA,NA,NA,"feud",1,2.353,"5.772"
"1804","smother","surgery",3,0,16,1,52,3,36,1,0,0,1,3.309,"",NA,NA,NA,"surgery",1,7.175,"9.471"
"1804","copy","bedroom",3,0,1,1,28,1.68,24,0.666666666666667,1,0,0,0.917,"bedroom",1,NA,7.613,"nnn",0,2.006,"2.943"
"1804","plant","worm",1,0,21,1,99,2.265,12,0.333333333333333,0,0,1,1.643,"",NA,NA,NA,"worm",1,2.855,"4.797"
"1804","need","faucet",11,1,10,1,24,2.037,9,0.25,1,0,0,2.861,"nnnn",0,NA,21.887,"nnnn",0,17.537,"21.375"
"1804","replace","roach",11,1,5,1,11,1.827,15,0.416666666666667,1,0,0,1.108,"hjjjgh",0,NA,18.814,"nnnn",0,6.993,"8.545"
"1804","bias","sirloin",1,0,28,1,16,1.989,19,0.527777777777778,1,0,0,1.2,"nnnn",0,NA,11.926,"sirloin",1,3.762,"6.545"
"1804","port","cinema",2,0,29,1,27,2.329,4,0.111111111111111,1,0,0,4.742,"nnn",0,NA,9.14,"cinema",1,3.02,"4.858"
"1804","glue","force",11,1,15,1,36,1.697,5,0.138888888888889,1,0,0,1.393,"nnnn",0,NA,11.925,"force",1,5.08,"7.695"
"1804","process","joker",10,1,6,1,33,1.666,31,0.861111111111111,0,0,1,0.984,"",NA,NA,NA,"jocker",0,5.407,"9.193"
"1804","bullet","walkway",11,1,17,1,22,8.856,22,0.611111111111111,1,0,0,0.945,"nnnn",0,NA,12.927,"nnnn",0,5.436,"6.512"
"1804","date","laugh",12,1,33,1,40,2.972,7,0.194444444444444,1,0,0,1.295,"nnnn",0,NA,10.783,"laugh",1,14.006,"15.965"
"1804","calf","annoy",2,0,34,1,35,6.68,2,0.0555555555555556,0,0,1,3.964,"",NA,NA,NA,"annoy",1,3.069,"5.19"
"1804","bleach","ruin",10,1,26,1,28,2.969,34,0.944444444444444,0,0,1,1.109,"",NA,NA,NA,"ruin",1,12.781,"14.708"
"1804","link","crisis",12,1,35,1,29,1.456,25,0.694444444444444,0,0,1,0.794,"",NA,NA,NA,"nnnn",0,1.389,"2.226"
"1804","fee","chowder",3,0,3,1,1,1.875,32,0.888888888888889,0,0,1,1.269,"",NA,NA,NA,"nnnn",0,8.912,"9.763"
"1804","caring","skirt",1,0,7,1,87,1.904,16,0.444444444444444,0,0,1,1.542,"",NA,NA,NA,"skirt",1,19.673,"21.546"
"1804","biology","temper",2,0,22,1,2,1.86,14,0.388888888888889,1,0,0,1.224,"temper",1,NA,13.807,"nnnn",0,5.004,"5.917"
"1804","shrink","mafia",10,1,36,1,75,4.058,1,0.0277777777777778,1,0,0,-99,"mafia",1,NA,10.26,"mafia",1,4.204,"6.187"
"1804","grip","beach",12,1,12,1,24,3.296,10,0.277777777777778,1,0,0,2.436,"nnnn",0,NA,4.018,"nnn",0,4.48,"12.971"
"1804","want","ascent",10,1,2,1,29,1.873,27,0.75,0,0,1,3.097,"",NA,NA,NA,"nnnn",0,12.989,"13.956"
"1804","rock","milk",10,1,31,1,100,2.213,21,0.583333333333333,0,0,1,3.91,"",NA,NA,NA,"milk",1,1.596,"3.305"
"1804","anger","decay",1,0,11,1,18,1.891,29,0.805555555555556,0,0,1,0.939,"",NA,NA,NA,"nnnn",0,6.695,"7.865"
"1804","pork","emperor",10,1,4,1,100,1.936,17,0.472222222222222,0,0,1,0.863,"",NA,NA,NA,"emperor",1,7.374,"10.14"
"1804","visit","glove",2,0,24,1,27,6.976,3,0.0833333333333333,1,0,0,7.226,"nnnn",0,NA,7.984,"nnnn",0,7.046,"7.878"
"1804","knock","otter",12,1,20,1,37,2.122,33,0.916666666666667,0,0,1,0.984,"",NA,NA,NA,"otter",1,9.949,"11.768"
"1909","copy","bedroom",3,0,17,1,6,1.735,3,0.0833333333333333,1,1,1,2.243,"otter",0,NA,6.487,"milk",0,9.96,"11.239"
"1909","bullet","walkway",11,1,16,1,41,1.599,4,0.111111111111111,1,1,1,0.776,"walkway",1,NA,3.595,"history",0,6.888,"7.96"
"1909","smother","surgery",3,0,6,1,36,1.831,6,0.166666666666667,1,1,1,0.794,"surgery",1,NA,4.599,"injury",0,8.201,"9.576"
"1909","bias","sirloin",1,0,25,1,20,1.525,19,0.527777777777778,0,1,0,0.721,"",NA,NA,NA,"skip",0,8.871,"9.623"
"1909","plant","worm",1,0,27,1,27,1.897,20,0.555555555555556,0,1,0,8.978,"",NA,NA,NA,"skip",0,5.504,"7.072"
"1909","chicken","beet",1,0,33,1,8,1.652,18,0.5,1,1,1,0.682,"beet",1,NA,8.613,"leek",0,3.3,"4.231"
"1909","biology","temper",2,0,19,1,18,1.295,14,0.388888888888889,1,1,1,0.82,"temper",1,NA,2.743,"skip",0,3.265,"4.2"
"1909","port","cinema",2,0,18,1,40,1.301,13,0.361111111111111,1,1,1,0.745,"theater",0,NA,6.983,"plaza",0,2.946,"4.712"
"1909","need","faucet",11,1,14,1,24,3.967,31,0.861111111111111,0,1,0,0.716,"",NA,NA,NA,"skip",0,13.977,"15.04"
"1909","link","crisis",12,1,10,1,30,1.347,29,0.805555555555556,0,1,0,0.658,"",NA,NA,NA,"skip",0,2.176,"2.889"
"1909","process","joker",10,1,20,1,38,1.435,25,0.694444444444444,0,1,0,0.873,"",NA,NA,NA,"skip",0,7.582,"8.27"
"1909","pork","emperor",10,1,24,1,11,2.859,34,0.944444444444444,0,1,0,0.762,"",NA,NA,NA,"skip",0,11.885,"12.591"
"1909","visit","glove",2,0,29,1,16,2.212,16,0.444444444444444,1,1,1,0.681,"glove",1,NA,3.91,"glove",1,3.403,"4.239"
"1909","grip","beach",12,1,1,1,8,3.664,2,0.0555555555555556,1,1,1,3.031,"ocean",0,NA,5.707,"skip",0,2.648,"3.376"
"1909","remind","foam",2,0,36,1,38,1.41,8,0.222222222222222,1,1,1,0.838,"otter",0,NA,2.999,"otter",0,2.417,"3.68"
"1909","glue","force",11,1,4,1,39,1.352,26,0.722222222222222,0,1,0,0.716,"",NA,NA,NA,"milk",0,4.935,"6.041"
"1909","find","clown",2,0,21,1,45,1.286,35,0.972222222222222,0,1,0,0.633,"",NA,NA,NA,"skip",0,5.015,"5.663"
"1909","replace","roach",11,1,28,1,26,1.442,33,0.916666666666667,0,1,0,0.603,"",NA,NA,NA,"skip",0,2.705,"3.471"
"1909","climax","saucer",11,1,23,1,15,1.275,15,0.416666666666667,1,1,1,0.807,"saucer",1,NA,3.706,"saucer",1,1.815,"3.023"
"1909","want","ascent",10,1,3,1,5,1.727,9,0.25,1,1,1,0.744,"ascent",1,NA,3.912,"skip",0,2.424,"3.151"
"1909","nerve","bumper",11,1,31,1,36,1.291,27,0.75,0,1,0,0.748,"",NA,NA,NA,"skip",0,2.335,"3.263"
"1909","caring","skirt",1,0,34,1,42,1.459,24,0.666666666666667,0,1,0,0.843,"",NA,NA,NA,"skip",0,2.815,"4.201"
"1909","bacon","feud",3,0,15,1,16,1.355,32,0.888888888888889,0,1,0,1.232,"",NA,NA,NA,"skip",0,3.692,"4.566"
"1909","fan","feature",1,0,13,1,31,1.344,5,0.138888888888889,1,1,1,0.825,"otter",0,NA,6.179,"skip",0,1.647,"2.343"
"1909","fee","chowder",3,0,11,1,36,1.172,23,0.638888888888889,0,1,0,0.777,"",NA,NA,NA,"melon",0,33.665,"34.64"
"1909","pea","bathtub",12,1,32,1,31,2.324,21,0.583333333333333,0,1,0,1.7,"",NA,NA,NA,"bathtub",1,2.712,"5.495"
"1909","anger","decay",1,0,7,1,13,1.67,17,0.472222222222222,1,1,1,0.697,"milk",0,NA,16.608,"skip",0,6.82,"7.44"
"1909","prison","loaf",3,0,26,1,33,1.499,28,0.777777777777778,0,1,0,1.29,"",NA,NA,NA,"skip",0,1.864,"2.519"
"1909","bleach","ruin",10,1,8,1,39,1.533,22,0.611111111111111,0,1,0,1.157,"",NA,NA,NA,"skip",0,2.295,"2.999"
"1909","knock","otter",12,1,12,1,26,1.362,36,1,0,1,0,0.653,"",NA,NA,NA,"skip",0,2.063,"2.727"
"1909","date","laugh",12,1,5,1,24,4.287,1,0.0277777777777778,1,1,1,-99,"laugh",1,NA,2.967,"skip",0,18.008,"18.783"
"1909","shrink","mafia",10,1,30,1,12,1.604,10,0.277777777777778,1,1,1,0.946,"mafia",1,NA,3.528,"skip",0,1.583,"2.199"
"1909","mill","feast",12,1,22,1,51,1.404,30,0.833333333333333,0,1,0,0.765,"",NA,NA,NA,"skip",0,6.688,"7.375"
"1909","capital","figure",3,0,9,1,53,2.795,7,0.194444444444444,1,1,1,0.763,"venture",0,NA,7.005,"venture",0,1.919,"3.671"
"1909","calf","annoy",2,0,35,1,7,1.377,11,0.305555555555556,1,1,1,1.104,"annoy",1,NA,4.757,"skip",0,2.087,"2.743"
"1909","rock","milk",10,1,2,1,3,1.536,12,0.333333333333333,1,1,1,0.649,"milk",1,NA,2.647,"milk",1,2.416,"3.313"
"1916","date","laugh",12,1,17,1,82,6.789,3,0.0833333333333333,0,0,1,5.255,"",NA,NA,NA,"pea",0,27.142,"39.285"
"1916","knock","otter",12,1,16,1,70,5.827,24,0.666666666666667,0,0,1,0.959,"",NA,NA,NA,"otter",1,10.127,"13.215"
"1916","process","joker",10,1,11,1,33,4.547,21,0.583333333333333,1,0,0,2.335,"joker",1,NA,5.519,"port",0,13.088,"24.511"
"1916","bleach","ruin",10,1,14,1,99,3.49,9,0.25,0,0,1,1.127,"",NA,NA,NA,"ruin",1,44.817,"47.551"
"1916","anger","decay",1,0,10,1,82,2.652,34,0.944444444444444,1,0,0,2.088,"dont know",0,NA,20.919,"joker",0,6.953,"9.695"
"1916","glue","force",11,1,28,1,32,2.738,27,0.75,1,0,0,1.591,"force",1,NA,12.399,"force",1,2.377,"10.295"
"1916","fee","chowder",3,0,29,1,63,4.036,28,0.777777777777778,1,0,0,10.047,"bathtub",0,NA,8.351," knock",0,15.37,"23.944"
"1916","prison","loaf",3,0,4,1,33,3.082,32,0.888888888888889,1,0,0,2.551,"beet",0,NA,7.007,"temper",0,22.048,"35.576"
"1916","caring","skirt",1,0,21,1,77,3.74,23,0.638888888888889,0,0,1,1.271,"",NA,NA,NA,"skirt",1,9.859,"12.784"
"1916","bullet","walkway",11,1,23,1,32,4.77,15,0.416666666666667,1,0,0,1.328,"grip",0,NA,22.048,"gun",0,8.786,"15.896"
"1916","chicken","beet",1,0,9,1,23,3.714,30,0.833333333333333,1,0,0,3.591,"process",0,NA,14.427,"feather",0,4.417,"9.264"
"1916","mill","feast",12,1,13,1,57,5.043,14,0.388888888888889,1,0,0,0.991,"link",0,NA,14.639,"feed",0,11.634,"15.032"
"1916","find","clown",2,0,2,1,25,7.563,10,0.277777777777778,0,0,1,2.503,"",NA,NA,NA,"glue",0,13.01,"15.583"
"1916","link","crisis",12,1,12,1,88,2.498,26,0.722222222222222,0,0,1,1.239,"",NA,NA,NA,"attach",0,12.803,"18.304"
"1916","calf","annoy",2,0,8,1,25,2.844,7,0.194444444444444,0,0,1,2.815,"",NA,NA,NA,"leg",0,3.32,"5.503"
"1916","need","faucet",11,1,24,1,94,3.323,13,0.361111111111111,0,0,1,3.304,"",NA,NA,NA,"help",0,12.707,"16.616"
"1916","capital","figure",3,0,32,1,76,2.868,19,0.527777777777778,1,0,0,1.303,"leader",0,NA,23.188,"emperor",0,6.25,"26.255"
"1916","shrink","mafia",10,1,31,1,89,7.075,17,0.472222222222222,0,0,1,1.399,"",NA,NA,NA,"mafia",1,11.714,"15.232"
"1916","copy","bedroom",3,0,18,1,64,3.043,35,0.972222222222222,1,0,0,1.351,"bedroom",1,NA,7.372,"bump",0,17.762,"20.663"
"1916","grip","beach",12,1,35,1,41,5.795,31,0.861111111111111,1,0,0,3.015,"remind",0,NA,8.862,"beam",0,9.658,"28.12"
