"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"1282","want","ascent",10,1,10,1,72,4.161,NA,NA,1,0,-99,-99
"1282","pork","emperor",10,1,11,1,79,4.731,NA,NA,1,0,-99,-99
"1282","smother","surgery",3,0,12,1,82,5.199,NA,NA,0,0,-99,-99
"1282","bleach","ruin",10,1,13,1,67,3.948,NA,NA,1,0,-99,-99
"1282","capital","figure",3,0,14,1,38,3.88,NA,NA,1,0,-99,-99
"1282","fan","feature",1,0,15,1,72,3.533,NA,NA,1,0,-99,-99
"1282","process","joker",10,1,16,1,69,3.821,NA,NA,0,0,-99,-99
"1282","bacon","feud",3,0,17,1,39,3.586,NA,NA,0,0,-99,-99
"1282","anger","decay",1,0,18,1,70,3.757,NA,NA,1,0,-99,-99
"1282","remind","foam",2,0,19,1,78,3.887,NA,NA,0,0,-99,-99
"1282","pea","bathtub",12,1,20,1,22,4.025,NA,NA,0,0,-99,-99
"1282","glue","force",11,1,21,1,66,2.912,NA,NA,0,0,-99,-99
"1282","nerve","bumper",11,1,22,1,29,16.996,NA,NA,0,0,-99,-99
"1282","biology","temper",2,0,23,1,65,3.886,NA,NA,1,0,-99,-99
"1282","bias","sirloin",1,0,24,1,32,3.967,NA,NA,1,0,-99,-99
"1282","plant","worm",1,0,25,1,83,3.738,NA,NA,0,0,-99,-99
"1282","need","faucet",11,1,26,1,66,20.42,NA,NA,0,0,-99,-99
"1282","copy","bedroom",3,0,27,1,33,4.544,NA,NA,0,0,-99,-99
"1282","rock","milk",10,1,28,1,66,3.939,NA,NA,1,0,-99,-99
"1282","replace","roach",11,1,29,1,26,4.496,NA,NA,1,0,-99,-99
"1282","chicken","beet",1,0,30,1,67,3.974,NA,NA,1,0,-99,-99
"1282","visit","glove",2,0,31,1,38,1.87,NA,NA,0,0,-99,-99
"1282","fee","chowder",3,0,32,1,59,3.327,NA,NA,1,0,-99,-99
"1282","mill","feast",12,1,33,1,37,2.031,NA,NA,0,0,-99,-99
"1282","calf","annoy",2,0,34,1,61,3.853,NA,NA,1,0,-99,-99
"1282","find","clown",2,0,35,1,25,2.307,NA,NA,0,0,-99,-99
"1282","grip","beach",12,1,36,1,74,2.077,NA,NA,0,0,-99,-99
"1282","biology","temper",2,0,1,2,72,3.444,NA,NA,1,0,-99,-99
"1282","replace","roach",11,1,2,2,76,1.545,NA,NA,1,0,-99,-99
"1282","mill","feast",12,1,3,2,87,2.001,NA,NA,0,0,-99,-99
"1282","pork","emperor",10,1,4,2,78,1.755,NA,NA,1,0,-99,-99
"1282","plant","worm",1,0,5,2,78,1.913,NA,NA,0,0,-99,-99
"1282","need","faucet",11,1,6,2,84,2.254,NA,NA,0,0,-99,-99
"1282","knock","otter",12,1,7,2,81,2.376,NA,NA,0,0,-99,-99
"1282","anger","decay",1,0,8,2,80,1.95,NA,NA,1,0,-99,-99
"1282","port","cinema",2,0,9,2,81,1.961,NA,NA,1,0,-99,-99
"1282","rock","milk",10,1,10,2,84,1.973,NA,NA,1,0,-99,-99
"1282","fee","chowder",3,0,11,2,84,2.072,NA,NA,1,0,-99,-99
"1282","nerve","bumper",11,1,12,2,86,1.829,NA,NA,0,0,-99,-99
"1282","bacon","feud",3,0,13,2,91,1.75,NA,NA,0,0,-99,-99
"1282","want","ascent",10,1,14,2,86,2.266,NA,NA,1,0,-99,-99
"1282","visit","glove",2,0,15,2,90,2.37,NA,NA,0,0,-99,-99
"1282","bias","sirloin",1,0,16,2,84,2.022,NA,NA,1,0,-99,-99
"1282","climax","saucer",11,1,17,2,90,1.915,NA,NA,1,0,-99,-99
"1282","shrink","mafia",10,1,18,2,89,1.392,NA,NA,0,0,-99,-99
"1282","capital","figure",3,0,19,2,89,1.703,NA,NA,1,0,-99,-99
"1282","copy","bedroom",3,0,20,2,86,1.842,NA,NA,0,0,-99,-99
"1282","smother","surgery",3,0,21,2,88,1.773,NA,NA,0,0,-99,-99
"1282","chicken","beet",1,0,22,2,87,1.972,NA,NA,1,0,-99,-99
"1282","bleach","ruin",10,1,23,2,93,1.514,NA,NA,1,0,-99,-99
"1282","glue","force",11,1,24,2,89,1.989,NA,NA,0,0,-99,-99
"1282","caring","skirt",1,0,25,2,91,1.656,NA,NA,1,0,-99,-99
"1282","bullet","walkway",11,1,26,2,90,1.75,NA,NA,0,0,-99,-99
"1282","calf","annoy",2,0,27,2,83,1.58,NA,NA,1,0,-99,-99
"1282","process","joker",10,1,28,2,88,2.018,NA,NA,0,0,-99,-99
"1282","find","clown",2,0,29,2,81,1.761,NA,NA,0,0,-99,-99
"1282","prison","loaf",3,0,30,2,96,2.435,NA,NA,1,0,-99,-99
"1282","link","crisis",12,1,31,2,88,2.413,NA,NA,0,0,-99,-99
"1282","pea","bathtub",12,1,32,2,81,2.472,NA,NA,0,0,-99,-99
"1282","date","laugh",12,1,33,2,86,2.049,NA,NA,1,0,-99,-99
"1282","fan","feature",1,0,34,2,82,2.009,NA,NA,1,0,-99,-99
"1282","remind","foam",2,0,35,2,84,1.548,NA,NA,0,0,-99,-99
"1282","grip","beach",12,1,36,2,86,1.72,NA,NA,0,0,-99,-99
"1282","replace","roach",11,1,1,3,82,2.146,1,0.0277777777777778,1,0,0,-99
"1282","capital","figure",3,0,2,3,78,3.03,2,0.0555555555555556,1,0,0,14.29
"1282","pork","emperor",10,1,3,3,73,2.65,3,0.0833333333333333,1,0,0,1.366
"1282","calf","annoy",2,0,4,3,79,2.166,4,0.111111111111111,1,0,0,1.413
"1282","bias","sirloin",1,0,5,3,75,22.275,5,0.138888888888889,1,0,0,1.252
"1282","climax","saucer",11,1,6,3,76,1.954,6,0.166666666666667,1,0,0,1.249
"1282","biology","temper",2,0,7,3,84,2.401,7,0.194444444444444,1,0,0,1.255
"1282","anger","decay",1,0,8,3,82,1.738,8,0.222222222222222,1,0,0,0.989
"1282","port","cinema",2,0,9,3,73,1.972,9,0.25,1,0,0,1.396
"1282","rock","milk",10,1,10,3,84,1.727,10,0.277777777777778,1,0,0,1.267
"1282","fan","feature",1,0,11,3,93,2.106,11,0.305555555555556,1,0,0,1.086
"1282","prison","loaf",3,0,12,3,68,2.077,12,0.333333333333333,1,0,0,1.161
"1282","bleach","ruin",10,1,13,3,79,1.608,13,0.361111111111111,1,0,0,3.181
"1282","caring","skirt",1,0,14,3,80,1.783,14,0.388888888888889,1,0,0,1.173
"1282","fee","chowder",3,0,15,3,75,2.019,15,0.416666666666667,1,0,0,1.149
"1282","date","laugh",12,1,16,3,73,1.743,16,0.444444444444444,1,0,0,0.749
"1282","want","ascent",10,1,17,3,75,1.724,17,0.472222222222222,1,0,0,1.131
"1282","chicken","beet",1,0,18,3,82,2.097,18,0.5,1,0,0,1.125
"1282","remind","foam",2,0,19,3,81,1.795,19,0.527777777777778,0,0,1,1.407
"1282","link","crisis",12,1,20,3,92,2.457,20,0.555555555555556,0,0,1,1.355
"1282","mill","feast",12,1,21,3,77,1.819,21,0.583333333333333,0,0,1,1.219
"1282","visit","glove",2,0,22,3,74,1.847,22,0.611111111111111,0,0,1,1.238
"1282","process","joker",10,1,23,3,73,1.937,23,0.638888888888889,0,0,1,0.984
"1282","need","faucet",11,1,24,3,77,1.614,24,0.666666666666667,0,0,1,0.832
"1282","pea","bathtub",12,1,25,3,78,2.034,25,0.694444444444444,0,0,1,0.937
"1282","nerve","bumper",11,1,26,3,73,1.807,26,0.722222222222222,0,0,1,1.197
"1282","glue","force",11,1,27,3,75,2.012,27,0.75,0,0,1,1.125
"1282","smother","surgery",3,0,28,3,90,1.946,28,0.777777777777778,0,0,1,1.015
"1282","knock","otter",12,1,29,3,72,1.679,29,0.805555555555556,0,0,1,0.891
"1282","find","clown",2,0,30,3,74,1.601,30,0.833333333333333,0,0,1,1.108
"1282","shrink","mafia",10,1,31,3,73,1.86,31,0.861111111111111,0,0,1,1.062
"1282","copy","bedroom",3,0,32,3,76,1.589,32,0.888888888888889,0,0,1,1.331
"1282","bacon","feud",3,0,33,3,81,1.789,33,0.916666666666667,0,0,1,2.095
"1282","grip","beach",12,1,34,3,82,1.859,34,0.944444444444444,0,0,1,1.454
"1282","bullet","walkway",11,1,35,3,72,1.846,35,0.972222222222222,0,0,1,1.05
"1282","plant","worm",1,0,36,3,85,2.013,36,1,0,0,1,1.612
"1302","calf","annoy",2,0,1,1,80,89.796,NA,NA,0,0,-99,-99
"1302","biology","temper",2,0,2,1,90,18.757,NA,NA,0,0,-99,-99
"1302","caring","skirt",1,0,3,1,80,25.497,NA,NA,1,0,-99,-99
"1302","smother","surgery",3,0,4,1,70,12.046,NA,NA,0,0,-99,-99
"1302","link","crisis",12,1,5,1,74,12.859,NA,NA,1,0,-99,-99
"1302","knock","otter",12,1,6,1,80,7.671,NA,NA,1,0,-99,-99
"1302","fee","chowder",3,0,7,1,81,10.045,NA,NA,0,0,-99,-99
"1302","climax","saucer",11,1,8,1,88,20.385,NA,NA,0,0,-99,-99
"1302","copy","bedroom",3,0,9,1,76,8.433,NA,NA,1,0,-99,-99
"1302","date","laugh",12,1,10,1,75,15.427,NA,NA,1,0,-99,-99
"1302","want","ascent",10,1,11,1,73,9.579,NA,NA,1,0,-99,-99
"1302","prison","loaf",3,0,12,1,62,20.905,NA,NA,1,0,-99,-99
"1302","shrink","mafia",10,1,13,1,71,11.486,NA,NA,0,0,-99,-99
"1302","anger","decay",1,0,14,1,69,11.779,NA,NA,1,0,-99,-99
"1302","bleach","ruin",10,1,15,1,59,14.719,NA,NA,0,0,-99,-99
"1302","find","clown",2,0,16,1,51,11.392,NA,NA,1,0,-99,-99
"1302","visit","glove",2,0,17,1,57,9.627,NA,NA,0,0,-99,-99
"1302","grip","beach",12,1,18,1,76,8.355,NA,NA,1,0,-99,-99
"1302","need","faucet",11,1,19,1,78,7.682,NA,NA,1,0,-99,-99
"1302","replace","roach",11,1,20,1,74,6.913,NA,NA,0,0,-99,-99
"1302","remind","foam",2,0,21,1,29,2.512,NA,NA,0,0,-99,-99
"1302","pea","bathtub",12,1,22,1,68,10.028,NA,NA,0,0,-99,-99
"1302","rock","milk",10,1,23,1,92,6.561,NA,NA,1,0,-99,-99
"1302","plant","worm",1,0,24,1,39,5.37,NA,NA,0,0,-99,-99
"1302","nerve","bumper",11,1,25,1,58,59.098,NA,NA,0,0,-99,-99
"1302","port","cinema",2,0,26,1,88,8.753,NA,NA,0,0,-99,-99
"1302","glue","force",11,1,27,1,60,7.843,NA,NA,1,0,-99,-99
"1302","bias","sirloin",1,0,28,1,16,8.12,NA,NA,1,0,-99,-99
"1302","chicken","beet",1,0,29,1,70,9.457,NA,NA,1,0,-99,-99
"1302","bullet","walkway",11,1,30,1,70,10.73,NA,NA,1,0,-99,-99
"1302","fan","feature",1,0,31,1,78,8.561,NA,NA,0,0,-99,-99
"1302","mill","feast",12,1,32,1,73,12.011,NA,NA,0,0,-99,-99
"1302","process","joker",10,1,33,1,71,7.84,NA,NA,0,0,-99,-99
"1302","capital","figure",3,0,34,1,85,8.338,NA,NA,0,0,-99,-99
"1302","bacon","feud",3,0,35,1,63,10.02,NA,NA,1,0,-99,-99
"1302","pork","emperor",10,1,36,1,63,8.412,NA,NA,1,0,-99,-99
"1302","grip","beach",12,1,1,2,74,8.596,NA,NA,1,0,-99,-99
"1302","copy","bedroom",3,0,2,2,72,6.971,NA,NA,1,0,-99,-99
"1302","capital","figure",3,0,3,2,86,8.882,NA,NA,0,0,-99,-99
"1302","bleach","ruin",10,1,4,2,74,7.145,NA,NA,0,0,-99,-99
"1302","prison","loaf",3,0,5,2,68,8.608,NA,NA,1,0,-99,-99
"1302","need","faucet",11,1,6,2,80,10.73,NA,NA,1,0,-99,-99
"1302","knock","otter",12,1,7,2,80,6.141,NA,NA,1,0,-99,-99
"1302","chicken","beet",1,0,8,2,95,19.963,NA,NA,1,0,-99,-99
"1302","rock","milk",10,1,9,2,100,10.461,NA,NA,1,0,-99,-99
"1302","smother","surgery",3,0,10,2,81,7.342,NA,NA,0,0,-99,-99
"1302","calf","annoy",2,0,11,2,40,5.708,NA,NA,0,0,-99,-99
"1302","pork","emperor",10,1,12,2,71,10.041,NA,NA,1,0,-99,-99
"1302","find","clown",2,0,13,2,70,5.7,NA,NA,1,0,-99,-99
"1302","port","cinema",2,0,14,2,88,5.442,NA,NA,0,0,-99,-99
"1302","climax","saucer",11,1,15,2,86,12.158,NA,NA,0,0,-99,-99
"1302","mill","feast",12,1,16,2,87,6.338,NA,NA,0,0,-99,-99
"1302","visit","glove",2,0,17,2,62,5.762,NA,NA,0,0,-99,-99
"1302","date","laugh",12,1,18,2,66,6.218,NA,NA,1,0,-99,-99
"1302","remind","foam",2,0,19,2,80,7.224,NA,NA,0,0,-99,-99
"1302","nerve","bumper",11,1,20,2,70,5.498,NA,NA,0,0,-99,-99
"1302","link","crisis",12,1,21,2,77,6.12,NA,NA,1,0,-99,-99
"1302","plant","worm",1,0,22,2,84,6.834,NA,NA,0,0,-99,-99
"1302","replace","roach",11,1,23,2,67,8.754,NA,NA,0,0,-99,-99
"1302","anger","decay",1,0,24,2,72,14.138,NA,NA,1,0,-99,-99
"1302","caring","skirt",1,0,25,2,74,7.859,NA,NA,1,0,-99,-99
"1302","biology","temper",2,0,26,2,43,6.778,NA,NA,0,0,-99,-99
"1302","shrink","mafia",10,1,27,2,82,5.314,NA,NA,0,0,-99,-99
"1302","pea","bathtub",12,1,28,2,85,5.818,NA,NA,0,0,-99,-99
"1302","bullet","walkway",11,1,29,2,84,4.892,NA,NA,1,0,-99,-99
"1302","fan","feature",1,0,30,2,73,5.123,NA,NA,0,0,-99,-99
"1302","bias","sirloin",1,0,31,2,31,8.419,NA,NA,1,0,-99,-99
"1302","fee","chowder",3,0,32,2,69,5.745,NA,NA,0,0,-99,-99
"1302","want","ascent",10,1,33,2,66,9.255,NA,NA,1,0,-99,-99
"1302","bacon","feud",3,0,34,2,81,9.389,NA,NA,1,0,-99,-99
"1302","process","joker",10,1,35,2,89,8.178,NA,NA,0,0,-99,-99
"1302","glue","force",11,1,36,2,85,9.342,NA,NA,1,0,-99,-99
"1302","pea","bathtub",12,1,1,3,79,29.2,1,0.0277777777777778,0,0,1,-99
"1302","remind","foam",2,0,2,3,80,11.507,2,0.0555555555555556,0,0,1,10.957
"1302","mill","feast",12,1,3,3,86,8.346,3,0.0833333333333333,0,0,1,10.759
"1302","smother","surgery",3,0,4,3,80,10.295,4,0.111111111111111,0,0,1,1.799
"1302","plant","worm",1,0,5,3,40,7.731,5,0.138888888888889,0,0,1,1.917
"1302","port","cinema",2,0,6,3,71,6.584,6,0.166666666666667,0,0,1,1.44
"1302","climax","saucer",11,1,7,3,75,12.656,7,0.194444444444444,0,0,1,1.509
"1302","shrink","mafia",10,1,8,3,93,6.761,8,0.222222222222222,0,0,1,1.119
"1302","fee","chowder",3,0,9,3,70,10.012,9,0.25,0,0,1,1.095
"1302","replace","roach",11,1,10,3,70,7.666,10,0.277777777777778,0,0,1,1.228
"1302","fan","feature",1,0,11,3,95,12.233,11,0.305555555555556,0,0,1,1.327
"1302","bleach","ruin",10,1,12,3,79,12.534,12,0.333333333333333,0,0,1,1.118
"1302","capital","figure",3,0,13,3,85,10.975,13,0.361111111111111,0,0,1,9.775
"1302","process","joker",10,1,14,3,90,7.748,14,0.388888888888889,0,0,1,4.415
"1302","calf","annoy",2,0,15,3,85,11.774,15,0.416666666666667,0,0,1,1.452
"1302","visit","glove",2,0,16,3,71,6.785,16,0.444444444444444,0,0,1,1.166
"1302","nerve","bumper",11,1,17,3,86,8.571,17,0.472222222222222,0,0,1,1.11
"1302","biology","temper",2,0,18,3,75,9.219,18,0.5,0,0,1,1.375
"1302","find","clown",2,0,19,3,85,9.894,19,0.527777777777778,1,0,0,1.016
"1302","chicken","beet",1,0,20,3,75,11.18,20,0.555555555555556,1,0,0,23.455
"1302","grip","beach",12,1,21,3,80,6.546,21,0.583333333333333,1,0,0,1.894
"1302","bullet","walkway",11,1,22,3,75,7.131,22,0.611111111111111,1,0,0,2.543
"1302","date","laugh",12,1,23,3,75,7.779,23,0.638888888888889,1,0,0,1.311
"1302","bacon","feud",3,0,24,3,31,6.747,24,0.666666666666667,1,0,0,1.215
"1302","bias","sirloin",1,0,25,3,55,6.718,25,0.694444444444444,1,0,0,0.702
"1302","prison","loaf",3,0,26,3,76,5.379,26,0.722222222222222,1,0,0,0.864
"1302","link","crisis",12,1,27,3,65,7.891,27,0.75,1,0,0,0.791
"1302","need","faucet",11,1,28,3,75,10.599,28,0.777777777777778,1,0,0,1.006
"1302","pork","emperor",10,1,29,3,90,5.922,29,0.805555555555556,1,0,0,0.982
"1302","glue","force",11,1,30,3,84,7.451,30,0.833333333333333,1,0,0,0.952
"1302","knock","otter",12,1,31,3,55,8.713,31,0.861111111111111,1,0,0,0.864
"1302","copy","bedroom",3,0,32,3,90,7.875,32,0.888888888888889,1,0,0,0.847
"1302","caring","skirt",1,0,33,3,70,10.022,33,0.916666666666667,1,0,0,0.999
"1302","rock","milk",10,1,34,3,100,6.824,34,0.944444444444444,1,0,0,0.999
"1302","anger","decay",1,0,35,3,60,9.402,35,0.972222222222222,1,0,0,1.231
"1302","want","ascent",10,1,36,3,80,8.393,36,1,1,0,0,2.071
"1584","link","crisis",12,1,1,1,8,5.078,NA,NA,1,0,-99,-99
"1584","replace","roach",11,1,2,1,9,4.171,NA,NA,0,0,-99,-99
"1584","fee","chowder",3,0,3,1,11,3.202,NA,NA,0,0,-99,-99
"1584","glue","force",11,1,4,1,8,2.501,NA,NA,1,0,-99,-99
"1584","grip","beach",12,1,5,1,12,2.485,NA,NA,0,0,-99,-99
"1584","calf","annoy",2,0,6,1,14,2.45,NA,NA,0,0,-99,-99
"1584","copy","bedroom",3,0,7,1,9,2.534,NA,NA,1,0,-99,-99
"1584","mill","feast",12,1,8,1,13,3.557,NA,NA,1,0,-99,-99
"1584","bleach","ruin",10,1,9,1,43,6.089,NA,NA,0,0,-99,-99
"1584","pork","emperor",10,1,10,1,8,2.152,NA,NA,1,0,-99,-99
"1584","process","joker",10,1,11,1,7,2.702,NA,NA,1,0,-99,-99
"1584","plant","worm",1,0,12,1,8,3.25,NA,NA,0,0,-99,-99
"1584","anger","decay",1,0,13,1,18,2.628,NA,NA,0,0,-99,-99
"1584","bacon","feud",3,0,14,1,8,2.576,NA,NA,1,0,-99,-99
"1584","date","laugh",12,1,15,1,24,4.486,NA,NA,1,0,-99,-99
"1584","biology","temper",2,0,16,1,13,2.55,NA,NA,0,0,-99,-99
"1584","smother","surgery",3,0,17,1,5,2.45,NA,NA,1,0,-99,-99
"1584","port","cinema",2,0,18,1,11,3.104,NA,NA,1,0,-99,-99
"1584","need","faucet",11,1,19,1,8,2.894,NA,NA,0,0,-99,-99
"1584","chicken","beet",1,0,20,1,10,3.538,NA,NA,1,0,-99,-99
"1584","bullet","walkway",11,1,21,1,7,2.989,NA,NA,0,0,-99,-99
"1584","fan","feature",1,0,22,1,8,2.606,NA,NA,0,0,-99,-99
"1584","visit","glove",2,0,23,1,12,2.427,NA,NA,1,0,-99,-99
"1584","capital","figure",3,0,24,1,7,2.67,NA,NA,0,0,-99,-99
"1584","caring","skirt",1,0,25,1,10,2.716,NA,NA,1,0,-99,-99
"1584","find","clown",2,0,26,1,5,2.495,NA,NA,0,0,-99,-99
"1584","rock","milk",10,1,27,1,8,2.841,NA,NA,0,0,-99,-99
"1584","remind","foam",2,0,28,1,9,3.017,NA,NA,0,0,-99,-99
"1584","knock","otter",12,1,29,1,6,2.882,NA,NA,1,0,-99,-99
"1584","bias","sirloin",1,0,30,1,6,2.84,NA,NA,1,0,-99,-99
"1584","want","ascent",10,1,31,1,6,2.621,NA,NA,1,0,-99,-99
"1584","nerve","bumper",11,1,32,1,6,2.482,NA,NA,0,0,-99,-99
"1584","pea","bathtub",12,1,33,1,12,2.138,NA,NA,0,0,-99,-99
"1584","climax","saucer",11,1,34,1,8,2.814,NA,NA,0,0,-99,-99
"1584","shrink","mafia",10,1,35,1,10,3.412,NA,NA,1,0,-99,-99
"1584","prison","loaf",3,0,36,1,16,2.009,NA,NA,1,0,-99,-99
"1584","nerve","bumper",11,1,1,2,24,2.962,NA,NA,0,0,-99,-99
"1584","grip","beach",12,1,2,2,27,2.416,NA,NA,0,0,-99,-99
"1584","caring","skirt",1,0,3,2,26,3.035,NA,NA,1,0,-99,-99
"1584","port","cinema",2,0,4,2,23,2.784,NA,NA,1,0,-99,-99
"1584","plant","worm",1,0,5,2,31,2.755,NA,NA,0,0,-99,-99
"1584","pea","bathtub",12,1,6,2,35,2.223,NA,NA,0,0,-99,-99
"1584","need","faucet",11,1,7,2,27,2.206,NA,NA,0,0,-99,-99
"1584","shrink","mafia",10,1,8,2,25,3.266,NA,NA,1,0,-99,-99
"1584","find","clown",2,0,9,2,24,2.702,NA,NA,0,0,-99,-99
"1584","capital","figure",3,0,10,2,26,2.693,NA,NA,0,0,-99,-99
"1584","visit","glove",2,0,11,2,20,2.439,NA,NA,1,0,-99,-99
"1584","want","ascent",10,1,12,2,21,3.274,NA,NA,1,0,-99,-99
"1584","bullet","walkway",11,1,13,2,24,2.662,NA,NA,0,0,-99,-99
"1584","bacon","feud",3,0,14,2,27,3.394,NA,NA,1,0,-99,-99
"1584","glue","force",11,1,15,2,31,2.334,NA,NA,1,0,-99,-99
"1584","bias","sirloin",1,0,16,2,29,2.913,NA,NA,1,0,-99,-99
"1584","chicken","beet",1,0,17,2,39,4.808,NA,NA,1,0,-99,-99
"1584","biology","temper",2,0,18,2,40,2.266,NA,NA,0,0,-99,-99
"1584","process","joker",10,1,19,2,27,3.115,NA,NA,1,0,-99,-99
"1584","anger","decay",1,0,20,2,36,2.106,NA,NA,0,0,-99,-99
"1584","replace","roach",11,1,21,2,31,3.459,NA,NA,0,0,-99,-99
"1584","date","laugh",12,1,22,2,40,5.628,NA,NA,1,0,-99,-99
"1584","bleach","ruin",10,1,23,2,43,3.076,NA,NA,0,0,-99,-99
"1584","smother","surgery",3,0,24,2,29,2.425,NA,NA,1,0,-99,-99
"1584","remind","foam",2,0,25,2,29,3.085,NA,NA,0,0,-99,-99
"1584","rock","milk",10,1,26,2,31,3.165,NA,NA,0,0,-99,-99
"1584","climax","saucer",11,1,27,2,30,3.273,NA,NA,0,0,-99,-99
"1584","prison","loaf",3,0,28,2,36,4.609,NA,NA,1,0,-99,-99
"1584","pork","emperor",10,1,29,2,31,2.541,NA,NA,1,0,-99,-99
"1584","link","crisis",12,1,30,2,35,2.737,NA,NA,1,0,-99,-99
"1584","mill","feast",12,1,31,2,30,3.095,NA,NA,1,0,-99,-99
"1584","copy","bedroom",3,0,32,2,33,3.415,NA,NA,1,0,-99,-99
"1584","fee","chowder",3,0,33,2,31,4.252,NA,NA,0,0,-99,-99
"1584","calf","annoy",2,0,34,2,33,2.469,NA,NA,0,0,-99,-99
"1584","fan","feature",1,0,35,2,36,3.169,NA,NA,0,0,-99,-99
"1584","knock","otter",12,1,36,2,31,2.593,NA,NA,1,0,-99,-99
"1584","find","clown",2,0,1,3,32,4.224,1,0.0277777777777778,0,0,1,-99
"1584","capital","figure",3,0,2,3,31,3.347,2,0.0555555555555556,0,0,1,5.81
"1584","rock","milk",10,1,3,3,38,2.621,3,0.0833333333333333,0,0,1,4.598
"1584","nerve","bumper",11,1,4,3,30,2.401,4,0.111111111111111,0,0,1,1.313
"1584","grip","beach",12,1,5,3,32,2.864,5,0.138888888888889,0,0,1,1.058
"1584","climax","saucer",11,1,6,3,32,1.994,6,0.166666666666667,0,0,1,1.039
"1584","fan","feature",1,0,7,3,34,2.038,7,0.194444444444444,0,0,1,1.373
"1584","bullet","walkway",11,1,8,3,38,2.34,8,0.222222222222222,0,0,1,0.949
"1584","replace","roach",11,1,9,3,34,2.299,9,0.25,0,0,1,2.929
"1584","bleach","ruin",10,1,10,3,35,2.337,10,0.277777777777778,0,0,1,1.784
"1584","biology","temper",2,0,11,3,33,1.976,11,0.305555555555556,0,0,1,1.791
"1584","fee","chowder",3,0,12,3,30,2.066,12,0.333333333333333,0,0,1,1.77
"1584","pea","bathtub",12,1,13,3,39,2.409,13,0.361111111111111,0,0,1,1.351
"1584","need","faucet",11,1,14,3,39,2.218,14,0.388888888888889,0,0,1,1.163
"1584","plant","worm",1,0,15,3,34,2.383,15,0.416666666666667,0,0,1,1.397
"1584","calf","annoy",2,0,16,3,35,2.247,16,0.444444444444444,0,0,1,1.861
"1584","anger","decay",1,0,17,3,33,2.06,17,0.472222222222222,0,0,1,1.188
"1584","remind","foam",2,0,18,3,31,2.287,18,0.5,0,0,1,1.125
"1584","copy","bedroom",3,0,19,3,36,1.962,19,0.527777777777778,1,0,0,1.018
"1584","visit","glove",2,0,20,3,29,1.823,20,0.555555555555556,1,0,0,1.342
"1584","smother","surgery",3,0,21,3,30,1.857,21,0.583333333333333,1,0,0,1.002
"1584","bias","sirloin",1,0,22,3,34,2.459,22,0.611111111111111,1,0,0,1.142
"1584","link","crisis",12,1,23,3,31,2.126,23,0.638888888888889,1,0,0,0.99
"1584","port","cinema",2,0,24,3,36,2.686,24,0.666666666666667,1,0,0,2.429
"1584","mill","feast",12,1,25,3,36,2.47,25,0.694444444444444,1,0,0,1.026
"1584","bacon","feud",3,0,26,3,36,2.541,26,0.722222222222222,1,0,0,2.896
"1584","shrink","mafia",10,1,27,3,33,3.692,27,0.75,1,0,0,2.346
"1584","glue","force",11,1,28,3,29,2.334,28,0.777777777777778,1,0,0,3.275
"1584","prison","loaf",3,0,29,3,33,2.73,29,0.805555555555556,1,0,0,3.134
"1584","knock","otter",12,1,30,3,32,2.206,30,0.833333333333333,1,0,0,1.8
"1584","want","ascent",10,1,31,3,34,2.78,31,0.861111111111111,1,0,0,1.319
"1584","process","joker",10,1,32,3,32,3.267,32,0.888888888888889,1,0,0,1.451
"1584","pork","emperor",10,1,33,3,32,2.276,33,0.916666666666667,1,0,0,2.624
"1584","chicken","beet",1,0,34,3,31,2.68,34,0.944444444444444,1,0,0,3.916
"1584","caring","skirt",1,0,35,3,31,1.991,35,0.972222222222222,1,0,0,2.29
"1584","date","laugh",12,1,36,3,37,5.263,36,1,1,0,0,3.2
"1636","date","laugh",12,1,1,1,100,7.828,NA,NA,0,0,-99,-99
"1636","anger","decay",1,0,2,1,60,5.578,NA,NA,1,0,-99,-99
"1636","grip","beach",12,1,3,1,100,3.352,NA,NA,0,0,-99,-99
"1636","knock","otter",12,1,4,1,100,19.798,NA,NA,0,0,-99,-99
"1636","fan","feature",1,0,5,1,55,11.503,NA,NA,1,0,-99,-99
"1636","bacon","feud",3,0,6,1,70,12.064,NA,NA,1,0,-99,-99
"1636","biology","temper",2,0,7,1,55,58.122,NA,NA,1,0,-99,-99
"1636","fee","chowder",3,0,8,1,60,12.784,NA,NA,1,0,-99,-99
"1636","process","joker",10,1,9,1,100,6.136,NA,NA,0,0,-99,-99
"1636","visit","glove",2,0,10,1,65,9.327,NA,NA,1,0,-99,-99
"1636","chicken","beet",1,0,11,1,45,9.04,NA,NA,1,0,-99,-99
"1636","shrink","mafia",10,1,12,1,95,10.374,NA,NA,0,0,-99,-99
"1636","bias","sirloin",1,0,13,1,70,10.31,NA,NA,1,0,-99,-99
"1636","pea","bathtub",12,1,14,1,100,6.561,NA,NA,0,0,-99,-99
"1636","climax","saucer",11,1,15,1,100,7.064,NA,NA,0,0,-99,-99
"1636","remind","foam",2,0,16,1,60,8.691,NA,NA,1,0,-99,-99
"1636","capital","figure",3,0,17,1,65,7.631,NA,NA,1,0,-99,-99
"1636","prison","loaf",3,0,18,1,75,8.261,NA,NA,1,0,-99,-99
"1636","copy","bedroom",3,0,19,1,60,5.606,NA,NA,1,0,-99,-99
