"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"1636","climax","saucer",11,1,30,1,100,3.029,16,0.444444444444444,0,0,1,0.995,"",NA,NA,NA
"1636","anger","decay",1,0,31,1,80,3.213,31,0.861111111111111,1,0,0,1.023,"decay",1,NA,15.994
"1636","pork","emperor",10,1,32,1,100,2.269,10,0.277777777777778,0,0,1,1.208,"",NA,NA,NA
"1636","find","clown",2,0,33,1,80,3,14,0.388888888888889,1,0,0,0.925,"clown",1,NA,14.135
"1636","shrink","mafia",10,1,34,1,100,2.596,26,0.722222222222222,0,0,1,1.094,"",NA,NA,NA
"1636","calf","annoy",2,0,35,1,80,2.867,28,0.777777777777778,1,0,0,0.764,"annoy",1,NA,18.874
"1636","visit","glove",2,0,36,1,70,3.166,23,0.638888888888889,1,0,0,1.016,"glove",1,NA,11.565
"1700","bleach","ruin",10,1,1,1,60,6.302,1,0.0277777777777778,1,0,0,-99,"ruin",1,NA,3.638
"1700","smother","surgery",3,0,2,1,59,1.595,3,0.0833333333333333,1,0,0,3.114,"surgery",1,NA,4.628
"1700","plant","worm",1,0,3,1,61,1.659,17,0.472222222222222,1,0,0,0.983,"worm",1,NA,3.769
"1700","mill","feast",12,1,4,1,28,1.518,6,0.166666666666667,0,0,1,1.257,"",NA,NA,NA
"1700","fan","feature",1,0,5,1,69,2.701,4,0.111111111111111,1,0,0,2.407,"feature",1,NA,4.643
"1700","pork","emperor",10,1,6,1,57,1.383,21,0.583333333333333,0,0,1,2.939,"",NA,NA,NA
"1700","remind","foam",2,0,7,1,19,2.107,36,1,0,0,1,1.042,"",NA,NA,NA
"1700","glue","force",11,1,8,1,61,1.71,10,0.277777777777778,0,0,1,1.233,"",NA,NA,NA
"1700","calf","annoy",2,0,9,1,22,1.693,32,0.888888888888889,1,0,0,0.9,"annoy",1,NA,3.451
"1700","grip","beach",12,1,10,1,33,3.124,31,0.861111111111111,0,0,1,0.801,"",NA,NA,NA
"1700","pea","bathtub",12,1,11,1,35,1.616,7,0.194444444444444,0,0,1,1.001,"",NA,NA,NA
"1700","process","joker",10,1,12,1,30,1.605,13,0.361111111111111,0,0,1,0.96,"",NA,NA,NA
"1700","date","laugh",12,1,13,1,42,1.266,18,0.5,0,0,1,0.763,"",NA,NA,NA
"1700","rock","milk",10,1,14,1,43,1.557,28,0.777777777777778,0,0,1,1.029,"",NA,NA,NA
"1700","find","clown",2,0,15,1,23,1.395,9,0.25,1,0,0,1.331,"clown",1,NA,4.845
"1700","prison","loaf",3,0,16,1,36,4.187,2,0.0555555555555556,1,0,0,18.676,"loaf",1,NA,4.028
"1700","capital","figure",3,0,17,1,40,2.147,8,0.222222222222222,1,0,0,1.007,"figure",1,NA,4.048
"1700","climax","saucer",11,1,18,1,42,2.773,30,0.833333333333333,0,0,1,0.759,"",NA,NA,NA
"1700","bias","sirloin",1,0,19,1,20,1.708,26,0.722222222222222,1,0,0,0.947,"sirloin",1,NA,5.274
"1700","nerve","bumper",11,1,20,1,41,2.044,14,0.388888888888889,0,0,1,0.979,"",NA,NA,NA
"1700","shrink","mafia",10,1,21,1,59,1.489,27,0.75,0,0,1,0.72,"",NA,NA,NA
"1700","fee","chowder",3,0,22,1,18,1.651,12,0.333333333333333,1,0,0,0.89,"chowder",1,NA,4.875
"1700","want","ascent",10,1,23,1,27,1.973,20,0.555555555555556,0,0,1,0.822,"",NA,NA,NA
"1700","bacon","feud",3,0,24,1,65,1.353,15,0.416666666666667,1,0,0,0.899,"feud",1,NA,4.946
"1700","caring","skirt",1,0,25,1,66,2.253,22,0.611111111111111,1,0,0,1.366,"skirt",1,NA,3.746
"1700","chicken","beet",1,0,26,1,59,1.625,33,0.916666666666667,1,0,0,1.369,"beet",1,NA,4.007
"1700","need","faucet",11,1,27,1,35,2.638,5,0.138888888888889,0,0,1,1.367,"",NA,NA,NA
"1700","replace","roach",11,1,28,1,32,1.446,34,0.944444444444444,0,0,1,0.884,"",NA,NA,NA
"1700","link","crisis",12,1,29,1,22,2.507,19,0.527777777777778,0,0,1,0.877,"",NA,NA,NA
"1700","knock","otter",12,1,30,1,26,2.675,24,0.666666666666667,0,0,1,1.862,"",NA,NA,NA
"1700","copy","bedroom",3,0,31,1,35,1.811,23,0.638888888888889,1,0,0,0.937,"bedroom",1,NA,5.397
"1700","visit","glove",2,0,32,1,72,1.398,35,0.972222222222222,1,0,0,1.543,"glove",1,NA,3.845
"1700","biology","temper",2,0,33,1,43,1.373,16,0.444444444444444,1,0,0,1.037,"temper",1,NA,5.215
"1700","port","cinema",2,0,34,1,39,1.659,11,0.305555555555556,1,0,0,1.023,"cinema",1,NA,9.425
"1700","bullet","walkway",11,1,35,1,36,1.415,25,0.694444444444444,0,0,1,5.231,"",NA,NA,NA
"1700","anger","decay",1,0,36,1,34,1.536,29,0.805555555555556,1,0,0,1.115,"no",0,NA,18.765
"1804","copy","bedroom",3,0,1,1,28,1.68,24,0.666666666666667,1,0,0,0.917,"bedroom",1,NA,7.613
"1804","want","ascent",10,1,2,1,29,1.873,27,0.75,0,0,1,3.097,"",NA,NA,NA
"1804","fee","chowder",3,0,3,1,1,1.875,32,0.888888888888889,0,0,1,1.269,"",NA,NA,NA
"1804","pork","emperor",10,1,4,1,100,1.936,17,0.472222222222222,0,0,1,0.863,"",NA,NA,NA
"1804","replace","roach",11,1,5,1,11,1.827,15,0.416666666666667,1,0,0,1.108,"hjjjgh",0,NA,18.814
"1804","process","joker",10,1,6,1,33,1.666,31,0.861111111111111,0,0,1,0.984,"",NA,NA,NA
"1804","caring","skirt",1,0,7,1,87,1.904,16,0.444444444444444,0,0,1,1.542,"",NA,NA,NA
"1804","fan","feature",1,0,8,1,55,1.834,35,0.972222222222222,0,0,1,5.63,"",NA,NA,NA
"1804","mill","feast",12,1,9,1,24,2.045,8,0.222222222222222,1,0,0,1.663,"nnn",0,NA,18.465
"1804","need","faucet",11,1,10,1,24,2.037,9,0.25,1,0,0,2.861,"nnnn",0,NA,21.887
"1804","anger","decay",1,0,11,1,18,1.891,29,0.805555555555556,0,0,1,0.939,"",NA,NA,NA
"1804","grip","beach",12,1,12,1,24,3.296,10,0.277777777777778,1,0,0,2.436,"nnnn",0,NA,4.018
"1804","find","clown",2,0,13,1,87,4.027,11,0.305555555555556,1,0,0,1.695,"clown",1,NA,20.741
"1804","remind","foam",2,0,14,1,16,1.997,23,0.638888888888889,1,0,0,1.079,"nnn",0,NA,15.053
"1804","glue","force",11,1,15,1,36,1.697,5,0.138888888888889,1,0,0,1.393,"nnnn",0,NA,11.925
"1804","smother","surgery",3,0,16,1,52,3,36,1,0,0,1,3.309,"",NA,NA,NA
"1804","bullet","walkway",11,1,17,1,22,8.856,22,0.611111111111111,1,0,0,0.945,"nnnn",0,NA,12.927
"1804","nerve","bumper",11,1,18,1,15,1.942,6,0.166666666666667,1,0,0,1.718,"nnnn",0,NA,8.285
"1804","prison","loaf",3,0,19,1,16,1.857,28,0.777777777777778,0,0,1,1.203,"",NA,NA,NA
"1804","knock","otter",12,1,20,1,37,2.122,33,0.916666666666667,0,0,1,0.984,"",NA,NA,NA
"1804","plant","worm",1,0,21,1,99,2.265,12,0.333333333333333,0,0,1,1.643,"",NA,NA,NA
"1804","biology","temper",2,0,22,1,2,1.86,14,0.388888888888889,1,0,0,1.224,"temper",1,NA,13.807
"1804","bacon","feud",3,0,23,1,99,2.509,18,0.5,0,0,1,0.846,"",NA,NA,NA
"1804","visit","glove",2,0,24,1,27,6.976,3,0.0833333333333333,1,0,0,7.226,"nnnn",0,NA,7.984
"1804","chicken","beet",1,0,25,1,55,3.856,30,0.833333333333333,0,0,1,1.254,"",NA,NA,NA
"1804","bleach","ruin",10,1,26,1,28,2.969,34,0.944444444444444,0,0,1,1.109,"",NA,NA,NA
"1804","pea","bathtub",12,1,27,1,8,2.111,20,0.555555555555556,1,0,0,1.173,"bathtub",1,NA,21.258
"1804","bias","sirloin",1,0,28,1,16,1.989,19,0.527777777777778,1,0,0,1.2,"nnnn",0,NA,11.926
"1804","port","cinema",2,0,29,1,27,2.329,4,0.111111111111111,1,0,0,4.742,"nnn",0,NA,9.14
"1804","climax","saucer",11,1,30,1,4,1.821,13,0.361111111111111,1,0,0,0.909,"nnnnn",0,NA,4.501
"1804","rock","milk",10,1,31,1,100,2.213,21,0.583333333333333,0,0,1,3.91,"",NA,NA,NA
"1804","capital","figure",3,0,32,1,22,2.522,26,0.722222222222222,0,0,1,2.892,"",NA,NA,NA
"1804","date","laugh",12,1,33,1,40,2.972,7,0.194444444444444,1,0,0,1.295,"nnnn",0,NA,10.783
"1804","calf","annoy",2,0,34,1,35,6.68,2,0.0555555555555556,0,0,1,3.964,"",NA,NA,NA
"1804","link","crisis",12,1,35,1,29,1.456,25,0.694444444444444,0,0,1,0.794,"",NA,NA,NA
"1804","shrink","mafia",10,1,36,1,75,4.058,1,0.0277777777777778,1,0,0,-99,"mafia",1,NA,10.26
"1909","grip","beach",12,1,1,1,8,3.664,2,0.0555555555555556,1,1,1,3.031,"ocean",0,NA,5.707
"1909","rock","milk",10,1,2,1,3,1.536,12,0.333333333333333,1,1,1,0.649,"milk",1,NA,2.647
"1909","want","ascent",10,1,3,1,5,1.727,9,0.25,1,1,1,0.744,"ascent",1,NA,3.912
"1909","glue","force",11,1,4,1,39,1.352,26,0.722222222222222,0,1,0,0.716,"",NA,NA,NA
"1909","date","laugh",12,1,5,1,24,4.287,1,0.0277777777777778,1,1,1,-99,"laugh",1,NA,2.967
"1909","smother","surgery",3,0,6,1,36,1.831,6,0.166666666666667,1,1,1,0.794,"surgery",1,NA,4.599
"1909","anger","decay",1,0,7,1,13,1.67,17,0.472222222222222,1,1,1,0.697,"milk",0,NA,16.608
"1909","bleach","ruin",10,1,8,1,39,1.533,22,0.611111111111111,0,1,0,1.157,"",NA,NA,NA
"1909","capital","figure",3,0,9,1,53,2.795,7,0.194444444444444,1,1,1,0.763,"venture",0,NA,7.005
"1909","link","crisis",12,1,10,1,30,1.347,29,0.805555555555556,0,1,0,0.658,"",NA,NA,NA
"1909","fee","chowder",3,0,11,1,36,1.172,23,0.638888888888889,0,1,0,0.777,"",NA,NA,NA
"1909","knock","otter",12,1,12,1,26,1.362,36,1,0,1,0,0.653,"",NA,NA,NA
"1909","fan","feature",1,0,13,1,31,1.344,5,0.138888888888889,1,1,1,0.825,"otter",0,NA,6.179
"1909","need","faucet",11,1,14,1,24,3.967,31,0.861111111111111,0,1,0,0.716,"",NA,NA,NA
"1909","bacon","feud",3,0,15,1,16,1.355,32,0.888888888888889,0,1,0,1.232,"",NA,NA,NA
"1909","bullet","walkway",11,1,16,1,41,1.599,4,0.111111111111111,1,1,1,0.776,"walkway",1,NA,3.595
"1909","copy","bedroom",3,0,17,1,6,1.735,3,0.0833333333333333,1,1,1,2.243,"otter",0,NA,6.487
"1909","port","cinema",2,0,18,1,40,1.301,13,0.361111111111111,1,1,1,0.745,"theater",0,NA,6.983
"1909","biology","temper",2,0,19,1,18,1.295,14,0.388888888888889,1,1,1,0.82,"temper",1,NA,2.743
"1909","process","joker",10,1,20,1,38,1.435,25,0.694444444444444,0,1,0,0.873,"",NA,NA,NA
"1909","find","clown",2,0,21,1,45,1.286,35,0.972222222222222,0,1,0,0.633,"",NA,NA,NA
"1909","mill","feast",12,1,22,1,51,1.404,30,0.833333333333333,0,1,0,0.765,"",NA,NA,NA
"1909","climax","saucer",11,1,23,1,15,1.275,15,0.416666666666667,1,1,1,0.807,"saucer",1,NA,3.706
"1909","pork","emperor",10,1,24,1,11,2.859,34,0.944444444444444,0,1,0,0.762,"",NA,NA,NA
"1909","bias","sirloin",1,0,25,1,20,1.525,19,0.527777777777778,0,1,0,0.721,"",NA,NA,NA
"1909","prison","loaf",3,0,26,1,33,1.499,28,0.777777777777778,0,1,0,1.29,"",NA,NA,NA
"1909","plant","worm",1,0,27,1,27,1.897,20,0.555555555555556,0,1,0,8.978,"",NA,NA,NA
"1909","replace","roach",11,1,28,1,26,1.442,33,0.916666666666667,0,1,0,0.603,"",NA,NA,NA
"1909","visit","glove",2,0,29,1,16,2.212,16,0.444444444444444,1,1,1,0.681,"glove",1,NA,3.91
"1909","shrink","mafia",10,1,30,1,12,1.604,10,0.277777777777778,1,1,1,0.946,"mafia",1,NA,3.528
"1909","nerve","bumper",11,1,31,1,36,1.291,27,0.75,0,1,0,0.748,"",NA,NA,NA
"1909","pea","bathtub",12,1,32,1,31,2.324,21,0.583333333333333,0,1,0,1.7,"",NA,NA,NA
"1909","chicken","beet",1,0,33,1,8,1.652,18,0.5,1,1,1,0.682,"beet",1,NA,8.613
"1909","caring","skirt",1,0,34,1,42,1.459,24,0.666666666666667,0,1,0,0.843,"",NA,NA,NA
"1909","calf","annoy",2,0,35,1,7,1.377,11,0.305555555555556,1,1,1,1.104,"annoy",1,NA,4.757
"1909","remind","foam",2,0,36,1,38,1.41,8,0.222222222222222,1,1,1,0.838,"otter",0,NA,2.999
"1916","bias","sirloin",1,0,1,1,37,5.057,8,0.222222222222222,0,0,1,1.759,"",NA,NA,NA
"1916","find","clown",2,0,2,1,25,7.563,10,0.277777777777778,0,0,1,2.503,"",NA,NA,NA
"1916","want","ascent",10,1,3,1,28,3.082,16,0.444444444444444,1,0,0,2.447,"clown",0,NA,20.729
"1916","prison","loaf",3,0,4,1,33,3.082,32,0.888888888888889,1,0,0,2.551,"beet",0,NA,7.007
"1916","biology","temper",2,0,5,1,19,2.571,36,1,1,0,0,1.839,"temper",1,NA,11.943
"1916","replace","roach",11,1,6,1,82,4.3,11,0.305555555555556,1,0,0,2.775,"bumper",0,NA,17.863
"1916","smother","surgery",3,0,7,1,34,4.435,5,0.138888888888889,0,0,1,4.59,"",NA,NA,NA
"1916","calf","annoy",2,0,8,1,25,2.844,7,0.194444444444444,0,0,1,2.815,"",NA,NA,NA
"1916","chicken","beet",1,0,9,1,23,3.714,30,0.833333333333333,1,0,0,3.591,"process",0,NA,14.427
"1916","anger","decay",1,0,10,1,82,2.652,34,0.944444444444444,1,0,0,2.088,"dont know",0,NA,20.919
"1916","process","joker",10,1,11,1,33,4.547,21,0.583333333333333,1,0,0,2.335,"joker",1,NA,5.519
"1916","link","crisis",12,1,12,1,88,2.498,26,0.722222222222222,0,0,1,1.239,"",NA,NA,NA
"1916","mill","feast",12,1,13,1,57,5.043,14,0.388888888888889,1,0,0,0.991,"link",0,NA,14.639
"1916","bleach","ruin",10,1,14,1,99,3.49,9,0.25,0,0,1,1.127,"",NA,NA,NA
"1916","pork","emperor",10,1,15,1,89,5.995,12,0.333333333333333,1,0,0,5.112,"grip",0,NA,16.253
"1916","knock","otter",12,1,16,1,70,5.827,24,0.666666666666667,0,0,1,0.959,"",NA,NA,NA
"1916","date","laugh",12,1,17,1,82,6.789,3,0.0833333333333333,0,0,1,5.255,"",NA,NA,NA
"1916","copy","bedroom",3,0,18,1,64,3.043,35,0.972222222222222,1,0,0,1.351,"bedroom",1,NA,7.372
"1916","visit","glove",2,0,19,1,21,3.753,4,0.111111111111111,0,0,1,5.208,"",NA,NA,NA
"1916","remind","foam",2,0,20,1,23,4.785,6,0.166666666666667,0,0,1,1.463,"",NA,NA,NA
"1916","caring","skirt",1,0,21,1,77,3.74,23,0.638888888888889,0,0,1,1.271,"",NA,NA,NA
"1916","pea","bathtub",12,1,22,1,70,4.852,25,0.694444444444444,0,0,1,1.015,"",NA,NA,NA
"1916","bullet","walkway",11,1,23,1,32,4.77,15,0.416666666666667,1,0,0,1.328,"grip",0,NA,22.048
"1916","need","faucet",11,1,24,1,94,3.323,13,0.361111111111111,0,0,1,3.304,"",NA,NA,NA
"1916","port","cinema",2,0,25,1,28,11.677,1,0.0277777777777778,1,0,0,-99,"floor",0,NA,22.781
"1916","rock","milk",10,1,26,1,70,4.082,18,0.5,0,0,1,1.144,"",NA,NA,NA
"1916","fan","feature",1,0,27,1,100,3.835,29,0.805555555555556,1,0,0,10.103,"need",0,NA,9.702
"1916","glue","force",11,1,28,1,32,2.738,27,0.75,1,0,0,1.591,"force",1,NA,12.399
"1916","fee","chowder",3,0,29,1,63,4.036,28,0.777777777777778,1,0,0,10.047,"bathtub",0,NA,8.351
"1916","bacon","feud",3,0,30,1,86,3.419,22,0.611111111111111,0,0,1,1.271,"",NA,NA,NA
"1916","shrink","mafia",10,1,31,1,89,7.075,17,0.472222222222222,0,0,1,1.399,"",NA,NA,NA
"1916","capital","figure",3,0,32,1,76,2.868,19,0.527777777777778,1,0,0,1.303,"leader",0,NA,23.188
"1916","climax","saucer",11,1,33,1,63,3.036,33,0.916666666666667,1,0,0,1.911,"need",0,NA,9.583
"1916","nerve","bumper",11,1,34,1,82,5.228,20,0.555555555555556,0,0,1,2.783,"",NA,NA,NA
"1916","grip","beach",12,1,35,1,41,5.795,31,0.861111111111111,1,0,0,3.015,"remind",0,NA,8.862
"1916","plant","worm",1,0,36,1,94,4.546,2,0.0555555555555556,0,0,1,11.745,"",NA,NA,NA
"1997","shrink","mafia",10,1,1,1,100,2.681,5,0.138888888888889,1,1,1,0.928,"mafia",1,NA,8.404
"1997","plant","worm",1,0,2,1,100,1.79,17,0.472222222222222,0,1,0,0.717,"",NA,NA,NA
"1997","find","clown",2,0,3,1,100,2.442,9,0.25,0,1,0,0.892,"",NA,NA,NA
"1997","date","laugh",12,1,4,1,100,4.838,21,0.583333333333333,1,1,1,0.734,"laugh",1,NA,15.418
"1997","chicken","beet",1,0,5,1,100,2.037,31,0.861111111111111,0,1,0,0.662,"",NA,NA,NA
"1997","link","crisis",12,1,6,1,100,1.908,16,0.444444444444444,1,1,1,0.908,"crisis",1,NA,6.557
"1997","copy","bedroom",3,0,7,1,100,7.537,33,0.916666666666667,0,1,0,0.991,"",NA,NA,NA
"1997","biology","temper",2,0,8,1,100,2.286,19,0.527777777777778,0,1,0,1.14,"",NA,NA,NA
"1997","pea","bathtub",12,1,9,1,100,12.854,24,0.666666666666667,1,1,1,0.844,"bathtub",1,NA,6.79
"1997","climax","saucer",11,1,10,1,100,3.03,2,0.0555555555555556,1,1,1,17.573,"saucer",1,NA,12.05
"1997","remind","foam",2,0,11,1,100,2.21,26,0.722222222222222,0,1,0,0.807,"",NA,NA,NA
"1997","mill","feast",12,1,12,1,100,1.988,29,0.805555555555556,1,1,1,0.701,"feast",1,NA,8.422
"1997","prison","loaf",3,0,13,1,100,2.619,36,1,1,1,1,1.365,"loaf",1,NA,8.814
"1997","bullet","walkway",11,1,14,1,100,2.295,15,0.416666666666667,1,1,1,0.846,"walkway",1,NA,11.504
"1997","calf","annoy",2,0,15,1,100,2.047,27,0.75,0,1,0,0.846,"",NA,NA,NA
"1997","nerve","bumper",11,1,16,1,100,2.326,6,0.166666666666667,1,1,1,0.847,"roach",0,NA,23.525
"1997","knock","otter",12,1,17,1,100,2.05,7,0.194444444444444,1,1,1,1.059,"otter",1,NA,8.197
"1997","visit","glove",2,0,18,1,100,1.985,30,0.833333333333333,0,1,0,0.82,"",NA,NA,NA
"1997","capital","figure",3,0,19,1,100,2.313,4,0.111111111111111,0,1,0,2.988,"",NA,NA,NA
"1997","fan","feature",1,0,20,1,100,1.75,20,0.555555555555556,0,1,0,0.706,"",NA,NA,NA
"1997","caring","skirt",1,0,21,1,100,2.218,34,0.944444444444444,0,1,0,1.033,"",NA,NA,NA
"1997","pork","emperor",10,1,22,1,100,2.014,32,0.888888888888889,1,1,1,0.773,"emporer",0,NA,5.972
"1997","want","ascent",10,1,23,1,100,2.104,22,0.611111111111111,1,1,1,0.855,"ascent ",0,NA,12.934
"1997","replace","roach",11,1,24,1,100,2.527,11,0.305555555555556,1,1,1,0.855,"reach",0,NA,7.07
"1997","smother","surgery",3,0,25,1,100,3.84,3,0.0833333333333333,0,1,0,1.053,"",NA,NA,NA
"1997","fee","chowder",3,0,26,1,100,23.773,25,0.694444444444444,0,1,0,0.856,"",NA,NA,NA
"1997","bacon","feud",3,0,27,1,100,2.176,8,0.222222222222222,0,1,0,0.837,"",NA,NA,NA
"1997","rock","milk",10,1,28,1,100,14.497,10,0.277777777777778,0,1,0,1.055,"",NA,NA,NA
"1997","grip","beach",12,1,29,1,100,2.682,18,0.5,1,1,1,0.628,"beach",1,NA,8.764
"1997","need","faucet",11,1,30,1,100,1.856,35,0.972222222222222,1,1,1,0.717,"faucet",1,NA,10.661
"1997","bias","sirloin",1,0,31,1,100,4.705,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA
"1997","process","joker",10,1,32,1,100,1.78,12,0.333333333333333,1,1,1,0.806,"cinema",0,NA,12.136
"1997","anger","decay",1,0,33,1,100,3.642,23,0.638888888888889,0,1,0,0.743,"",NA,NA,NA
"1997","glue","force",11,1,34,1,100,2.065,13,0.361111111111111,1,1,1,0.66,"force",1,NA,8.562
"1997","port","cinema",2,0,35,1,100,2.139,14,0.388888888888889,0,1,0,0.741,"",NA,NA,NA
"1997","bleach","ruin",10,1,36,1,100,2.345,28,0.777777777777778,1,1,1,0.861,"ruin",1,NA,18.635
"2009","bacon","feud",3,0,1,1,29,33.784,12,0.333333333333333,0,1,0,0.918,"",NA,NA,NA
"2009","rock","milk",10,1,2,1,35,4.41,36,1,1,1,1,1.046,"milk",1,NA,14.498
"2009","mill","feast",12,1,3,1,37,4.534,14,0.388888888888889,0,1,0,2.334,"",NA,NA,NA
"2009","glue","force",11,1,4,1,30,8.626,18,0.5,0,1,0,0.95,"",NA,NA,NA
"2009","smother","surgery",3,0,5,1,32,189.59,20,0.555555555555556,1,1,1,6.8,"surgery",1,NA,4.828
"2009","pea","bathtub",12,1,6,1,29,10.602,17,0.472222222222222,0,1,0,0.806,"",NA,NA,NA
"2009","knock","otter",12,1,7,1,41,10.514,7,0.194444444444444,0,1,0,1.146,"",NA,NA,NA
"2009","need","faucet",11,1,8,1,36,4.48,35,0.972222222222222,1,1,1,7.692,"faucet",1,NA,15.404
"2009","visit","glove",2,0,9,1,38,18.546,10,0.277777777777778,0,1,0,0.96,"",NA,NA,NA
"2009","replace","roach",11,1,10,1,35,10.786,8,0.222222222222222,0,1,0,0.808,"",NA,NA,NA
"2009","copy","bedroom",3,0,11,1,42,7.898,21,0.583333333333333,1,1,1,1.524,"bedroom",1,NA,7.356
"2009","bullet","walkway",11,1,12,1,38,7,29,0.805555555555556,1,1,1,1.24,"walkway",1,NA,7.54
"2009","remind","foam",2,0,13,1,24,6.238,15,0.416666666666667,0,1,0,0.854,"",NA,NA,NA
"2009","nerve","bumper",11,1,14,1,38,6.562,32,0.888888888888889,1,1,1,1.048,"bumper",1,NA,5.42
"2009","plant","worm",1,0,15,1,40,7.014,2,0.0555555555555556,0,1,0,23.052,"",NA,NA,NA
"2009","bleach","ruin",10,1,16,1,33,5.596,27,0.75,1,1,1,0.774,"ruin",1,NA,4.142
"2009","want","ascent",10,1,17,1,58,3.938,30,0.833333333333333,1,1,1,0.79,"need",0,NA,50.552
"2009","caring","skirt",1,0,18,1,32,11.442,5,0.138888888888889,0,1,0,0.87,"",NA,NA,NA
"2009","climax","saucer",11,1,19,1,32,68.39,23,0.638888888888889,1,1,1,0.846,"saucer",1,NA,6.864
"2009","port","cinema",2,0,20,1,32,4.14,19,0.527777777777778,1,1,1,1.262,"cinema",1,NA,8.918
"2009","capital","figure",3,0,21,1,35,13.846,6,0.166666666666667,0,1,0,0.918,"",NA,NA,NA
"2009","chicken","beet",1,0,22,1,30,7.042,11,0.305555555555556,0,1,0,1.102,"",NA,NA,NA
"2009","fan","feature",1,0,23,1,32,6.786,24,0.666666666666667,1,1,1,1.028,"feature",1,NA,12.306
"2009","find","clown",2,0,24,1,37,5.316,25,0.694444444444444,1,1,1,0.966,"clown",1,NA,14.502
"2009","anger","decay",1,0,25,1,40,4.828,34,0.944444444444444,1,1,1,0.878,"decay",1,NA,10.606
"2009","fee","chowder",3,0,26,1,44,9.174,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA
"2009","calf","annoy",2,0,27,1,28,6.618,16,0.444444444444444,0,1,0,0.852,"",NA,NA,NA
"2009","bias","sirloin",1,0,28,1,42,4.212,33,0.916666666666667,1,1,1,0.862,"sirloin",1,NA,8.258
"2009","prison","loaf",3,0,29,1,42,7.404,31,0.861111111111111,1,1,1,2.614,"loaf",1,NA,13.406
"2009","pork","emperor",10,1,30,1,33,3.732,9,0.25,0,1,0,0.838,"",NA,NA,NA
"2009","grip","beach",12,1,31,1,33,14.378,3,0.0833333333333333,0,1,0,2.046,"",NA,NA,NA
"2009","process","joker",10,1,32,1,37,4.63,28,0.777777777777778,1,1,1,0.678,"joker",1,NA,6.116
"2009","link","crisis",12,1,33,1,32,10.386,13,0.361111111111111,0,1,0,0.862,"",NA,NA,NA
"2009","date","laugh",12,1,34,1,34,7.172,22,0.611111111111111,1,1,1,1.496,"laugh",1,NA,8.636
"2009","biology","temper",2,0,35,1,37,21.512,4,0.111111111111111,0,1,0,0.904,"",NA,NA,NA
"2009","shrink","mafia",10,1,36,1,41,9.498,26,0.722222222222222,1,1,1,0.832,"mafia",1,NA,4.214
"2085","calf","annoy",2,0,1,1,79,5.398,21,0.583333333333333,1,1,1,0.768,"annoy",1,NA,5.156
"2085","biology","temper",2,0,2,1,83,4.291,32,0.888888888888889,1,1,1,1.899,"temper",1,NA,6.667
"2085","link","crisis",12,1,3,1,96,2.634,18,0.5,0,1,0,1.153,"",NA,NA,NA
"2085","capital","figure",3,0,4,1,88,2.596,34,0.944444444444444,1,1,1,0.885,"figure",1,NA,4.048
"2085","prison","loaf",3,0,5,1,92,6.422,31,0.861111111111111,0,1,0,0.978,"",NA,NA,NA
"2085","pork","emperor",10,1,6,1,84,4.887,30,0.833333333333333,1,1,1,0.752,"emperor",1,NA,12.965
"2085","process","joker",10,1,7,1,95,7.007,16,0.444444444444444,0,1,0,0.94,"",NA,NA,NA
"2085","bacon","feud",3,0,8,1,86,2.832,27,0.75,1,1,1,0.996,"feud",1,NA,3.461
"2085","fan","feature",1,0,9,1,86,9.272,1,0.0277777777777778,1,1,1,-99,"feature",1,NA,3.641
"2085","remind","foam",2,0,10,1,71,4.018,7,0.194444444444444,1,1,1,2.053,"foam",1,NA,5.401
"2085","date","laugh",12,1,11,1,100,3.013,15,0.416666666666667,0,1,0,1.129,"",NA,NA,NA
"2085","shrink","mafia",10,1,12,1,89,4.648,2,0.0555555555555556,1,1,1,4.467,"mafia",1,NA,3.765
"2085","find","clown",2,0,13,1,84,3.945,36,1,0,1,0,1.007,"",NA,NA,NA
"2085","bias","sirloin",1,0,14,1,77,3.966,23,0.638888888888889,1,1,1,2.821,"sirloin",1,NA,8.314
"2085","nerve","bumper",11,1,15,1,94,4.186,12,0.333333333333333,0,1,0,2.03,"",NA,NA,NA
"2085","fee","chowder",3,0,16,1,78,3.936,14,0.388888888888889,1,1,1,1.575,"chowder",1,NA,6.822
"2085","grip","beach",12,1,17,1,91,4.087,25,0.694444444444444,0,1,0,1.014,"",NA,NA,NA
"2085","rock","milk",10,1,18,1,100,3.058,22,0.611111111111111,1,1,1,0.878,"milk",1,NA,3.589
"2085","climax","saucer",11,1,19,1,96,3.944,10,0.277777777777778,0,1,0,3.145,"",NA,NA,NA
"2085","visit","glove",2,0,20,1,78,4.315,33,0.916666666666667,1,1,1,2.348,"glove",1,NA,9.568
"2085","bullet","walkway",11,1,21,1,98,9.584,6,0.166666666666667,0,1,0,0.799,"",NA,NA,NA
"2085","replace","roach",11,1,22,1,94,2.924,28,0.777777777777778,0,1,0,0.943,"",NA,NA,NA
"2085","port","cinema",2,0,23,1,80,5.351,35,0.972222222222222,1,1,1,0.917,"cinema",1,NA,7.337
