"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"2026","capital","figure",30,1,85,2.863,28,0.7,0,1,0,1.389,NA,NA,NA,NA,"figure",1,6.322,8.118
"2026","link","crisis",40,1,89,4.487,33,0.825,0,1,0,1.766,NA,NA,NA,NA,"crisis",1,17.027,18.766
"2026","copy","bedroom",22,1,81,2.947,16,0.4,1,1,1,1.39,NA,NA,NA,NA,"bedroom",1,20.701,27.211
"2026","remind","foam",35,1,97,3.592,39,0.975,0,0,1,1.21,NA,NA,NA,NA,"foam",1,9.437,12.246
"2026","pork","emperor",7,1,85,4.991,26,0.65,0,0,1,1.479,NA,NA,NA,NA,"emperor",1,5.177,10.314
"2026","port","cinema",6,1,92,3.204,36,0.9,0,0,1,1.855,NA,NA,NA,NA,"cinema",1,8.515,11.72
"2026","nerve","bumper",24,1,71,3.047,5,0.125,1,0,0,1.574,NA,NA,NA,NA,"bumper",1,22.261,24.909
"2026","replace","roach",19,1,71,2.82,4,0.1,1,0,0,1.936,NA,NA,NA,NA,"roach",1,10.601,13.687
"2026","glue","force",8,1,95,3.662,38,0.95,0,1,0,1.35,NA,NA,NA,NA,"force",1,6.014,8.085
"2026","smother","surgery",21,1,80,2.53,14,0.35,1,0,0,1.175,NA,NA,NA,NA,"surgery",1,5.485,8.728
"2026","calf","annoy",20,1,81,2.743,19,0.475,0,1,0,1.286,NA,NA,NA,NA,"annoy",1,7.176,10.344
"2026","risk","zero",1,1,85,12.363,25,0.625,0,0,1,11.763,NA,NA,NA,NA,"zero",1,10.355,12.91
"2026","fee","chowder",39,1,86,3.939,29,0.725,0,0,1,1.955,NA,NA,NA,NA,"chowder",1,23.038,25.659
"2026","fan","feature",25,1,73,7.163,7,0.175,1,0,0,2.539,NA,NA,NA,NA,"feature",1,6.466,15.617
"2026","visit","glove",10,1,83,3.029,22,0.55,1,1,1,1.425,NA,NA,NA,NA,"glove",1,7.461,9.543
"2026","biology","temper",29,1,81,2.768,21,0.525,0,1,0,1.468,NA,NA,NA,NA,"temper",1,3.434,6.131
"2026","need","faucet",12,1,86,4.052,30,0.75,0,0,1,2.197,NA,NA,NA,NA,"faucet",1,5.416,8.104
"2026","knock","otter",37,1,61,3.929,1,0.025,1,1,1,1.843,NA,NA,NA,NA,"otter",1,4.858,6.673
"2026","plant","worm",15,1,78,2.688,13,0.325,1,0,0,1.221,NA,NA,NA,NA,"worm",1,3.199,5.449
"2026","climax","saucer",14,1,81,2.516,20,0.5,0,1,0,0.989,NA,NA,NA,NA,"saucer",1,6.677,9.541
"2163","biology","temper",12,1,28,2.823,17,0.425,0,0,1,1.015,NA,NA,NA,NA,"anger",0,3.269,5.466
"2163","banner","glide",19,1,25,2.342,10,0.25,0,1,0,1.051,NA,NA,NA,NA,"SKIP",0,3.008,5.267
"2163","date","laugh",6,1,78,3.611,40,1,1,1,1,1.367,NA,NA,NA,NA,"laughter",0,2.324,8.251
"2163","climax","saucer",13,1,72,3.659,37,0.925,1,1,1,1.035,NA,NA,NA,NA,"fence",0,2.794,4.995
"2163","chicken","beet",32,1,28,36.95,14,0.35,1,0,0,1.139,NA,NA,NA,NA,"SKIP",0,8.477,10.651
"2163","fan","feature",26,1,24,2.359,7,0.175,0,1,0,1.171,NA,NA,NA,NA,"SKIP",0,2.193,4.407
"2163","port","cinema",31,1,44,2.455,30,0.75,1,1,1,0.971,NA,NA,NA,NA,"wall",0,2.769,4.743
"2163","shrink","mafia",3,1,63,1.859,34,0.85,1,1,1,0.843,NA,NA,NA,NA,"ruin",0,4.002,6.043
"2163","link","crisis",28,1,73,3.011,38,0.95,1,1,1,2.295,NA,NA,NA,NA,"SKIP",0,1.82,3.951
"2163","visit","glove",37,1,40,2.295,28,0.7,0,0,1,1.107,NA,NA,NA,NA,"SKIP",0,1.268,3.895
"2163","need","faucet",14,1,28,2.131,15,0.375,1,0,0,1.271,NA,NA,NA,NA,"SKIP",0,1.461,3.684
"2163","plant","worm",17,1,34,5.502,19,0.475,1,0,0,1.115,NA,NA,NA,NA,"beach",0,4.737,7.607
"2163","fee","chowder",15,1,34,2.759,20,0.5,0,0,1,2.703,NA,NA,NA,NA,"castle",0,6.6,8.959
"2163","rock","milk",27,1,26,1.927,12,0.3,0,0,1,0.871,NA,NA,NA,NA,"lost",0,9.296,11.675
"2163","bullet","walkway",23,1,16,4.671,1,0.025,0,1,0,0.911,NA,NA,NA,NA,"SKIP",0,2.565,4.775
"2163","bleach","ruin",4,1,65,3.115,35,0.875,1,1,1,2.367,NA,NA,NA,NA,"ruin",1,2.221,4.468
"2163","nerve","bumper",40,1,24,1.863,9,0.225,0,0,1,1.079,NA,NA,NA,NA,"anger",0,3.081,5.159
"2163","pork","emperor",16,1,36,2.483,23,0.575,1,0,0,1.583,NA,NA,NA,NA,"fast",0,3.512,5.356
"2163","glue","force",21,1,27,1.839,13,0.325,0,0,1,0.863,NA,NA,NA,NA,"SKIP",0,2.813,4.795
"2163","copy","bedroom",9,1,75,4.538,39,0.975,1,1,1,1.911,NA,NA,NA,NA,"SKIP",0,1.713,3.831
"2163","knock","otter",33,1,32,2.555,18,0.45,0,0,1,2.467,NA,NA,NA,NA,"saucer",0,1.418,3.891
"2163","risk","zero",11,1,21,1.895,4,0.1,0,1,0,1.371,NA,NA,NA,NA,"break",0,3.509,6.203
"2163","calf","annoy",35,1,36,2.555,22,0.55,1,0,0,5.695,NA,NA,NA,NA,"annoying",0,3.755,7.367
"2163","smother","surgery",5,1,61,2.902,32,0.8,1,0,0,1.159,NA,NA,NA,NA,"break",0,2.393,6.86
"2163","anger","decay",29,1,57,14.07,31,0.775,1,0,0,13.862,NA,NA,NA,NA,"biology",0,3.421,9.107
"2163","collect","loyalty",20,1,23,2.315,6,0.15,0,1,0,1.051,NA,NA,NA,NA,"saucer",0,4.265,6.747
"2163","remind","foam",25,1,23,2.431,5,0.125,0,1,0,1.799,NA,NA,NA,NA,"SKIP",0,1.941,4.215
"2163","pea","bathtub",24,1,36,2.395,24,0.6,0,0,1,1.931,NA,NA,NA,NA,"bedroom",0,3.269,6.039
"2163","want","ascent",38,1,17,2.102,2,0.05,0,1,0,1.178,NA,NA,NA,NA,"SKIP",0,1.652,7.259
"2163","bacon","feud",22,1,28,4.323,16,0.4,1,0,0,1.087,NA,NA,NA,NA,"water",0,1.368,10.491
"2163","replace","roach",2,1,41,1.695,29,0.725,1,1,1,2.795,NA,NA,NA,NA,"SKIP",0,1.66,3.999
"2163","grip","beach",10,1,34,2.223,21,0.525,0,0,1,0.971,NA,NA,NA,NA,"handle",0,2.302,5.239
"2163","bias","sirloin",30,1,24,2.075,8,0.2,0,1,0,1.027,NA,NA,NA,NA,"fence",0,2.485,4.655
"2163","process","joker",34,1,40,2.423,26,0.65,1,0,0,1.695,NA,NA,NA,NA,"castle",0,5.109,7.412
"2163","find","clown",36,1,21,2.635,3,0.075,0,1,0,1.08,NA,NA,NA,NA,"SKIP",0,1.834,6.624
"2163","prison","loaf",39,1,69,3.774,36,0.9,1,1,1,0.952,NA,NA,NA,NA,"bread",0,2.234,4.216
"2163","caring","skirt",7,1,40,2.339,27,0.675,0,0,1,1.767,NA,NA,NA,NA,"joy",0,2.808,4.799
"2163","forest","knob",1,1,62,2.675,33,0.825,1,1,1,1.527,NA,NA,NA,NA,"grain",0,4.209,6.195
"2163","mill","feast",8,1,26,2.319,11,0.275,0,1,0,1.471,NA,NA,NA,NA,"fork",0,3.676,5.662
"2163","capital","figure",18,1,38,4.511,25,0.625,1,0,0,2.951,NA,NA,NA,NA,"building",0,2.343,9.224
"2237","remind","foam",12,1,1,2.055,29,0.725,1,1,1,0.864,NA,NA,NA,NA,"skip",0,12.144,16.674
"2237","plant","worm",9,1,1,2.394,21,0.525,0,0,1,0.864,NA,NA,NA,NA,"worm",1,1.909,3.551
"2237","visit","glove",37,1,1,3.528,7,0.175,0,1,0,0.776,NA,NA,NA,NA,"skip",0,3.198,5.543
"2237","fee","chowder",20,1,1,3.216,3,0.075,0,1,0,1.191,NA,NA,NA,NA,"skip",0,3.613,5.712
"2237","fan","feature",2,1,1,4.783,1,0.025,0,1,0,1.207,NA,NA,NA,NA,"skip",0,12.053,14.302
"2237","pea","bathtub",7,1,30,11.176,37,0.925,1,1,1,0.832,NA,NA,NA,NA,"bathtub",1,3.406,9.327
"2237","rock","milk",8,1,30,6.528,36,0.9,1,1,1,1.68,NA,NA,NA,NA,"milk",1,1.918,3.967
"2237","grip","beach",17,1,1,4.96,6,0.15,0,1,0,1.439,NA,NA,NA,NA,"skip",0,3.053,4.991
"2237","risk","zero",28,1,1,2.64,28,0.7,0,0,1,0.848,NA,NA,NA,NA,"zero",1,12.47,15.713
"2237","prison","loaf",22,1,1,3.207,26,0.65,0,0,1,0.887,NA,NA,NA,NA,"loaf",1,3.405,5.399
"2237","date","laugh",26,1,5,12.902,31,0.775,1,0,0,0.896,NA,NA,NA,NA,"skip",0,2.549,4.591
"2237","anger","decay",24,1,1,2.871,13,0.325,1,0,0,1.159,NA,NA,NA,NA,"skip",0,2.229,4.135
"2237","capital","figure",35,1,1,5.679,12,0.3,1,0,0,1.087,NA,NA,NA,NA,"skip",0,1.822,3.511
"2237","copy","bedroom",4,1,1,3.534,9,0.225,0,1,0,0.767,NA,NA,NA,NA,"skip",0,2.87,4.511
"2237","climax","saucer",6,1,50,11.446,40,1,1,1,1,19.367,NA,NA,NA,NA,"saucer",1,2.124,4.078
"2237","bullet","walkway",3,1,10,11.072,33,0.825,1,1,1,1.104,NA,NA,NA,NA,"sidewalk",0,2.006,4.928
"2237","find","clown",16,1,1,2.182,27,0.675,0,0,1,0.959,NA,NA,NA,NA,"skip",0,2.542,4.473
"2237","process","joker",40,1,1,8.166,20,0.5,0,0,1,1.452,NA,NA,NA,NA,"skip",0,2.557,4.447
"2237","collect","loyalty",21,1,1,2.136,22,0.55,0,0,1,0.76,NA,NA,NA,NA,"skip",0,1.877,3.751
"2237","pork","emperor",15,1,35,10.191,39,0.975,1,1,1,0.944,NA,NA,NA,NA,"emporer",0,1.886,4.448
"2237","banner","glide",30,1,1,4.96,19,0.475,0,0,1,1.536,NA,NA,NA,NA,"glide",1,4.501,6.014
"2237","nerve","bumper",14,1,1,2.774,24,0.6,0,0,1,1.031,NA,NA,NA,NA,"skip",0,2.133,3.943
"2237","caring","skirt",36,1,1,5.102,2,0.05,0,1,0,1.342,NA,NA,NA,NA,"skip",0,1.831,3.552
"2237","mill","feast",23,1,1,2.863,18,0.45,1,0,0,0.992,NA,NA,NA,NA,"skip",0,3.893,5.703
"2237","calf","annoy",19,1,1,7.04,30,0.75,1,1,1,0.847,NA,NA,NA,NA,"annoy",1,1.677,4.119
"2237","knock","otter",5,1,1,1.872,23,0.575,0,0,1,1.856,NA,NA,NA,NA,"skip",0,2.158,4.08
"2237","smother","surgery",31,1,1,5.76,5,0.125,0,1,0,1.119,NA,NA,NA,NA,"skip",0,2.901,6.207
"2237","bleach","ruin",38,1,10,11.447,34,0.85,1,1,1,0.792,NA,NA,NA,NA,"skip",0,2.829,5.015
"2237","want","ascent",18,1,1,4.28,10,0.25,0,1,0,0.935,NA,NA,NA,NA,"skip",0,2.221,4.199
"2237","bias","sirloin",13,1,1,4.888,25,0.625,0,0,1,0.615,NA,NA,NA,NA,"skip",0,31.15,32.863
"2237","link","crisis",33,1,35,24.775,38,0.95,1,0,0,2.182,NA,NA,NA,NA,"frantic",0,2.637,4.999
"2237","need","faucet",1,1,1,2.871,4,0.1,0,1,0,1.44,NA,NA,NA,NA,"skip",0,2.029,3.847
"2237","bacon","feud",11,1,1,5.696,14,0.35,1,0,0,0.672,NA,NA,NA,NA,"skip",0,6.462,8.144
"2237","forest","knob",25,1,1,6.759,15,0.375,1,0,0,4.168,NA,NA,NA,NA,"skip",0,2.846,4.72
"2237","replace","roach",27,1,1,3.648,17,0.425,1,0,0,1.04,NA,NA,NA,NA,"skip",0,1.838,3.56
"2237","port","cinema",34,1,20,8.136,35,0.875,1,1,1,2.199,NA,NA,NA,NA,"skip",0,2.286,4.328
"2237","biology","temper",32,1,1,6.976,8,0.2,0,1,0,1.143,NA,NA,NA,NA,"skip",0,6.094,7.744
"2237","chicken","beet",39,1,10,15.454,32,0.8,1,1,1,0.967,NA,NA,NA,NA,"beet",1,2.79,4.096
"2237","shrink","mafia",29,1,1,2.911,11,0.275,1,0,0,0.696,NA,NA,NA,NA,"skip",0,2.87,4.656
"2237","glue","force",10,1,1,6.983,16,0.4,1,0,0,1.046,NA,NA,NA,NA,"skip",0,1.751,3.52
"2341","shrink","mafia",26,1,28,1.039,18,0.45,0,1,0,0.463,NA,NA,NA,NA,"flower",0,4.498,6.438
"2341","bullet","walkway",19,1,34,1.195,30,0.75,1,0,0,0.599,NA,NA,NA,NA,"plate",0,3.705,5.219
"2341","port","cinema",13,1,16,1.346,2,0.05,0,0,1,0.477,NA,NA,NA,NA,"tumble",0,3.697,5.412
"2341","climax","saucer",38,1,23,1.441,11,0.275,0,0,1,0.561,NA,NA,NA,NA,"ready",0,2.83,4.96
"2341","risk","zero",31,1,30,1.409,21,0.525,1,1,1,0.781,NA,NA,NA,NA,"tower",0,4.329,8.022
"2341","banner","glide",36,1,22,1.175,9,0.225,0,0,1,0.679,NA,NA,NA,NA,"school",0,3.928,6.138
"2341","mill","feast",12,1,31,1.065,24,0.6,0,1,0,0.526,NA,NA,NA,NA,"rock",0,3.191,5.033
"2341","prison","loaf",37,1,30,1.239,22,0.55,0,1,0,0.556,NA,NA,NA,NA,"skip",0,1.946,3.607
"2341","date","laugh",15,1,22,1.493,10,0.25,0,1,0,0.647,NA,NA,NA,NA,"skip",0,0.864,2.313
"2341","plant","worm",8,1,21,0.965,7,0.175,0,1,0,0.677,NA,NA,NA,NA,"ready",0,1.303,9.131
"2341","find","clown",17,1,35,1.963,33,0.825,1,0,0,0.961,NA,NA,NA,NA,"skip",0,2.504,6.137
"2341","replace","roach",27,1,7,3.539,1,0.025,0,0,1,6.741,NA,NA,NA,NA,"empty",0,5.074,7.047
"2341","pork","emperor",20,1,26,0.927,15,0.375,0,1,0,0.535,NA,NA,NA,NA,"oven",0,12.389,13.725
"2341","link","crisis",24,1,35,1.075,31,0.775,1,1,1,3.775,NA,NA,NA,NA,"wedding",0,4.204,6.439
"2341","nerve","bumper",28,1,45,1.269,39,0.975,1,0,0,0.554,NA,NA,NA,NA,"bark",0,2.963,8.898
"2341","bias","sirloin",3,1,19,1.229,5,0.125,0,0,1,0.805,NA,NA,NA,NA,"skip",0,1.424,3.507
"2341","caring","skirt",9,1,35,1.719,32,0.8,1,1,1,0.465,NA,NA,NA,NA,"empty",0,2.279,4.033
"2341","grip","beach",40,1,33,1.465,29,0.725,1,0,0,0.489,NA,NA,NA,NA,"fold",0,1.931,5.125
"2341","capital","figure",5,1,27,2.971,16,0.4,1,1,1,0.515,NA,NA,NA,NA,"bureau",0,1.427,7.997
"2341","bleach","ruin",35,1,32,1.327,25,0.625,1,1,1,0.601,NA,NA,NA,NA,"hammer",0,2.155,5.229
"2341","bacon","feud",2,1,35,1.623,34,0.85,1,0,0,0.652,NA,NA,NA,NA,"wig",0,4.487,6.573
"2341","need","faucet",14,1,25,1.551,13,0.325,1,1,1,0.58,NA,NA,NA,NA,"skip",0,1.347,4.083
"2341","glue","force",29,1,32,1.418,26,0.65,1,1,1,0.559,NA,NA,NA,NA,"water",0,1.468,2.265
"2341","chicken","beet",6,1,24,1.661,12,0.3,0,0,1,0.557,NA,NA,NA,NA,"beet",1,1.57,3.577
"2341","biology","temper",25,1,41,1.171,38,0.95,1,0,0,0.545,NA,NA,NA,NA,"table",0,2.293,4.14
"2341","copy","bedroom",11,1,29,0.817,19,0.475,0,1,0,0.529,NA,NA,NA,NA,"pasta",0,2.015,3.951
"2341","smother","surgery",16,1,36,1.917,35,0.875,1,0,0,1.039,NA,NA,NA,NA,"bread",0,1.463,3.201
"2341","rock","milk",22,1,30,1.171,23,0.575,0,1,0,0.575,NA,NA,NA,NA,"township",0,2.182,4.007
"2341","fan","feature",1,1,25,1.524,14,0.35,0,1,0,0.497,NA,NA,NA,NA,"rodeo",0,2.092,4.315
"2341","remind","foam",7,1,30,2.093,20,0.5,1,1,1,0.687,NA,NA,NA,NA,"stopwatch",0,1.67,4.687
"2341","calf","annoy",4,1,19,0.967,4,0.1,0,0,1,0.576,NA,NA,NA,NA,"wink",0,1.403,7.275
"2341","want","ascent",39,1,27,1.033,17,0.425,0,1,0,0.493,NA,NA,NA,NA,"city",0,2.363,4.025
"2341","fee","chowder",10,1,32,1.151,27,0.675,1,1,1,0.611,NA,NA,NA,NA,"skip",0,1.646,3.005
"2341","visit","glove",33,1,32,1.151,28,0.7,1,0,0,0.511,NA,NA,NA,NA,"skip",0,2.686,4.209
"2341","knock","otter",23,1,57,1.515,40,1,1,1,1,0.533,NA,NA,NA,NA,"rappel",0,1.622,7.625
"2341","anger","decay",32,1,18,2.878,3,0.075,0,0,1,0.817,NA,NA,NA,NA,"decay",1,5.69,6.809
"2341","forest","knob",34,1,21,1.225,6,0.15,0,0,1,0.597,NA,NA,NA,NA,"mouse",0,2.441,5.585
"2341","pea","bathtub",18,1,22,1.125,8,0.2,0,0,1,0.553,NA,NA,NA,NA,"skip",0,1.281,2.433
"2341","collect","loyalty",21,1,37,1.065,37,0.925,1,0,0,0.777,NA,NA,NA,NA,"skip",0,0.64,3.217
"2341","process","joker",30,1,36,1.845,36,0.9,1,0,0,0.423,NA,NA,NA,NA,"retention",0,2.558,5.265
"2495","visit","glove",14,1,38,9.585,20,0.5,1,0,0,2.151,NA,NA,NA,NA,"clover",0,16.647,21.042
"2495","pea","bathtub",9,1,63,3.232,31,0.775,1,1,1,0.957,NA,NA,NA,NA,"mattress",0,2.291,4.877
"2495","remind","foam",35,1,24,7.505,12,0.3,1,0,0,0.849,NA,NA,NA,NA,"remember",0,10.904,14.585
"2495","copy","bedroom",11,1,12,8.799,8,0.2,0,1,0,0.957,NA,NA,NA,NA,"paste",0,6.975,13.762
"2495","process","joker",4,1,4,9.86,2,0.05,0,1,0,1.381,NA,NA,NA,NA,"joke",0,8.475,13.178
"2495","shrink","mafia",6,1,53,4.579,25,0.625,0,0,1,1.018,NA,NA,NA,NA,"mafia",1,3.513,5.951
"2495","bullet","walkway",33,1,72,4.452,32,0.8,1,1,1,1.219,NA,NA,NA,NA,"walkway",1,4.799,8.074
"2495","port","cinema",19,1,59,4.067,29,0.725,0,0,1,0.842,NA,NA,NA,NA,"cinema",1,4.209,9.192
"2495","chicken","beet",3,1,95,4.184,38,0.95,1,1,1,1.134,NA,NA,NA,NA,"beets",0,2.007,3.777
"2495","link","crisis",16,1,26,8.353,14,0.35,1,0,0,0.848,NA,NA,NA,NA,"chain",0,6.384,7.716
"2495","biology","temper",12,1,35,9.279,16,0.4,0,0,1,3.355,NA,NA,NA,NA,"school",0,7.081,9.059
"2495","smother","surgery",24,1,83,4.407,36,0.9,1,1,1,10.991,NA,NA,NA,NA,"surgery",1,2.503,6.198
"2495","date","laugh",8,1,20,4.799,11,0.275,1,0,0,0.779,NA,NA,NA,NA,"beach",0,8.994,10.44
"2495","mill","feast",36,1,38,5.633,19,0.475,0,0,1,0.849,NA,NA,NA,NA,"feast",1,4.875,6.612
"2495","prison","loaf",27,1,90,5.519,37,0.925,1,1,1,10.938,NA,NA,NA,NA,"loaf",1,1.384,5.539
"2495","calf","annoy",29,1,61,7.082,30,0.75,0,0,1,0.887,NA,NA,NA,NA,"cow",0,9.221,10.617
"2495","bleach","ruin",38,1,99,3.465,39,0.975,1,1,1,0.831,NA,NA,NA,NA,"ruin",1,2.114,3.042
"2495","replace","roach",30,1,10,9.558,5,0.125,0,1,0,1.474,NA,NA,NA,NA,"roach",1,4.974,6.254
"2495","anger","decay",15,1,8,7.539,4,0.1,0,1,0,1.141,NA,NA,NA,NA,"fight",0,10.611,12.028
"2495","glue","force",1,1,54,5.03,27,0.675,0,0,1,0.834,NA,NA,NA,NA,"force",1,5.5,7.359
"2495","collect","loyalty",5,1,75,7.981,33,0.825,1,1,1,0.801,NA,NA,NA,NA,"loyalty",1,1.77,4.107
"2495","fan","feature",26,1,41,7.489,23,0.575,1,0,0,1.174,NA,NA,NA,NA,"feature",1,2.833,4.619
"2495","climax","saucer",39,1,36,3.619,17,0.425,0,0,1,0.809,NA,NA,NA,NA,"top",0,8.406,8.981
"2495","plant","worm",17,1,99,6.059,40,1,1,1,1,1.573,NA,NA,NA,NA,"worm",1,1.684,3.1
"2495","rock","milk",20,1,44,4.199,24,0.6,0,0,1,0.879,NA,NA,NA,NA,"milk",1,1.352,2.241
"2495","capital","figure",7,1,39,6.159,21,0.525,1,0,0,0.979,NA,NA,NA,NA,"center",0,4.461,8.456
"2495","find","clown",23,1,79,6.02,35,0.875,1,1,1,0.825,NA,NA,NA,NA,"clown",1,4.406,6.618
"2495","need","faucet",28,1,15,7.285,10,0.25,0,1,0,1.057,NA,NA,NA,NA,"want",0,1.832,2.977
"2495","want","ascent",18,1,7,9.62,3,0.075,0,1,0,1.217,NA,NA,NA,NA,"have",0,6.164,9.042
"2495","banner","glide",31,1,41,5.595,22,0.55,1,0,0,0.762,NA,NA,NA,NA,"flag",0,2.067,4.257
"2495","caring","skirt",32,1,11,6.526,7,0.175,0,1,0,0.879,NA,NA,NA,NA,"person",0,6.576,8.421
"2495","nerve","bumper",2,1,11,5.773,6,0.15,0,1,0,1.027,NA,NA,NA,NA,"help",0,13.204,14.174
"2495","forest","knob",22,1,25,8.839,13,0.325,1,0,0,0.767,NA,NA,NA,NA,"trees",0,6.567,7.988
"2495","bacon","feud",34,1,32,9.35,15,0.375,1,0,0,1.041,NA,NA,NA,NA,"eggs",0,1.859,4.293
"2495","fee","chowder",37,1,54,6.968,26,0.65,0,0,1,0.91,NA,NA,NA,NA,"charge",0,8.323,10.052
"2495","pork","emperor",10,1,37,8.579,18,0.45,1,0,0,1.158,NA,NA,NA,NA,"cow",0,10.274,13.563
"2495","bias","sirloin",21,1,2,11.484,1,0.025,0,1,0,11.986,NA,NA,NA,NA,"sirloin",1,5.987,8.011
"2495","grip","beach",40,1,55,4.353,28,0.7,0,0,1,0.817,NA,NA,NA,NA,"hold",0,6.157,7.321
"2495","risk","zero",13,1,79,6.222,34,0.85,1,1,1,0.787,NA,NA,NA,NA,"zero",1,1.639,2.801
"2495","knock","otter",25,1,13,5.712,9,0.225,0,1,0,0.84,NA,NA,NA,NA,"door",0,9.996,11.752
"2503","caring","skirt",20,1,68,2.222,35,0.875,1,0,0,0.831,NA,NA,NA,NA,"skill",0,1.871,3.062
"2503","banner","glide",26,1,44,2.009,16,0.4,0,1,0,1.073,NA,NA,NA,NA,"flag",0,7.382,7.996
"2503","remind","foam",15,1,32,5.913,8,0.2,0,0,1,3.96,NA,NA,NA,NA,"water",0,2.459,3.127
"2503","bleach","ruin",28,1,67,2.096,33,0.825,1,1,1,0.784,NA,NA,NA,NA,"clean",0,1.985,2.671
"2503","capital","figure",8,1,43,3.129,15,0.375,0,1,0,0.715,NA,NA,NA,NA,"case",0,1.736,2.407
"2503","prison","loaf",32,1,55,1.905,22,0.55,0,1,0,2.059,NA,NA,NA,NA,"cell",0,1.336,2.551
"2503","bacon","feud",24,1,43,2.888,14,0.35,1,1,1,1.24,NA,NA,NA,NA,"emperor",0,1.898,3.903
"2503","risk","zero",40,1,31,1.681,7,0.175,0,1,0,0.916,NA,NA,NA,NA,"arrive",0,1.768,3.431
"2503","find","clown",1,1,34,2.214,9,0.225,0,0,1,0.673,NA,NA,NA,NA,"truce",0,1.441,2.735
"2503","pork","emperor",10,1,30,2.923,5,0.125,0,0,1,3.603,NA,NA,NA,NA,"emperor",1,2.665,5.239
"2503","pea","bathtub",30,1,26,1.898,4,0.1,0,1,0,0.744,NA,NA,NA,NA,"sweet",0,1.801,5.175
"2503","bias","sirloin",14,1,51,2.887,19,0.475,0,1,0,0.709,NA,NA,NA,NA,"well",0,1.889,2.447
"2503","fan","feature",29,1,73,3.681,38,0.95,1,0,0,2.467,NA,NA,NA,NA,"fast",0,2.617,3.199
"2503","plant","worm",34,1,62,2.091,27,0.675,1,0,0,1.241,NA,NA,NA,NA,"soil",0,1.425,5.543
"2503","knock","otter",38,1,55,3.855,21,0.525,0,1,0,1.605,NA,NA,NA,NA,"wood",0,4.713,5.351
"2503","bullet","walkway",16,1,41,2.267,13,0.325,0,0,1,0.781,NA,NA,NA,NA,"proof",0,1.504,2.583
"2503","visit","glove",3,1,63,2.345,28,0.7,1,0,0,0.751,NA,NA,NA,NA,"well",0,2.128,2.711
"2503","smother","surgery",33,1,17,3.008,2,0.05,0,0,1,1.588,NA,NA,NA,NA,"could",0,1.76,3.511
"2503","calf","annoy",6,1,35,1.902,10,0.25,0,0,1,0.704,NA,NA,NA,NA,"smother",0,2.745,4.231
"2503","need","faucet",19,1,74,2.393,39,0.975,1,1,1,1.31,NA,NA,NA,NA,"well",0,1.559,2.254
"2503","climax","saucer",22,1,64,2.084,30,0.75,1,1,1,0.717,NA,NA,NA,NA,"fast",0,2.008,2.632
"2503","anger","decay",39,1,51,2.267,20,0.5,0,1,0,9.181,NA,NA,NA,NA,"fiery",0,2.464,4.566
"2503","mill","feast",2,1,57,2.209,23,0.575,0,1,0,2.809,NA,NA,NA,NA,"wind",0,2.16,3.262
"2503","process","joker",11,1,47,1.374,18,0.45,1,1,1,0.869,NA,NA,NA,NA,"fast",0,2.162,2.807
"2503","collect","loyalty",23,1,60,1.677,25,0.625,1,0,0,0.747,NA,NA,NA,NA,"skill",0,2.056,4.951
"2503","fee","chowder",27,1,66,2.053,31,0.775,1,1,1,1.471,NA,NA,NA,NA,"fare",0,1.464,2.223
"2503","forest","knob",25,1,39,3.566,12,0.3,0,0,1,1.475,NA,NA,NA,NA,"fire",0,1.991,2.697
"2503","glue","force",36,1,61,2.035,26,0.65,1,1,1,0.951,NA,NA,NA,NA,"stick",0,1.333,2.644
"2503","chicken","beet",4,1,57,1.903,24,0.6,1,0,0,0.613,NA,NA,NA,NA,"stew",0,1.833,4.863
"2503","rock","milk",17,1,67,1.835,34,0.85,1,0,0,3.235,NA,NA,NA,NA,"hard",0,1.769,2.567
"2503","biology","temper",31,1,66,2.029,32,0.8,1,0,0,0.702,NA,NA,NA,NA,"science",0,2.984,4.095
"2503","want","ascent",13,1,1,1.693,1,0.025,0,0,1,1.637,NA,NA,NA,NA,"need",0,1.808,2.647
"2503","link","crisis",18,1,71,6.855,37,0.925,1,0,0,1.153,NA,NA,NA,NA,"connect",0,2.209,3.391
"2503","nerve","bumper",5,1,69,1.487,36,0.9,1,1,1,0.6,NA,NA,NA,NA,"hand",0,1.447,2.638
"2503","replace","roach",12,1,76,2.111,40,1,1,0,0,1.143,NA,NA,NA,NA,"wild",0,1.561,2.279
"2503","grip","beach",37,1,45,1.734,17,0.425,1,1,1,0.756,NA,NA,NA,NA,"hand",0,1.553,3.039
"2503","shrink","mafia",35,1,30,2.186,6,0.15,0,0,1,1.775,NA,NA,NA,NA,"cell",0,2.504,3.167
"2503","copy","bedroom",21,1,26,1.762,3,0.075,0,1,0,0.8,NA,NA,NA,NA,"write",0,2.56,3.914
"2503","date","laugh",9,1,64,2.125,29,0.725,1,1,1,1.121,NA,NA,NA,NA,"week",0,2.758,3.484
"2503","port","cinema",7,1,38,1.681,11,0.275,0,0,1,1.547,NA,NA,NA,NA,"ship",0,1.946,2.774
"2652","want","ascent",20,1,20,4.885,15,0.375,0,1,0,0.725,NA,NA,NA,NA,"calf",0,15.784,17.53
